Number of files in database_s1.pkl: 18835
Number of files in database_s2.pkl: 18834
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-2
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_III/r...
1sa1msa2eda-50_7       -1745.451726342488
1sa1msa2eda-228_4      -1745.425434047256
1sa1msa2eda-226_11     -1745.427453975559
1sa1msa2eda-94_1       -1745.518077937892
1sa1msa2eda-261_9      -1745.436730706926
1sa1msa2eda-69_1       -1745.517338296126
1sa1msa2eda-211_2      -1745.42509673347 
1sa1msa2eda-114_5      -1745.43555624322 
1sa1msa2eda-87_4       -1745.44709927301 
1sa1msa2eda-202_7      -1745.426184090602
1sa1msa2eda-43_2       -1745.455254936297
1sa1msa2eda-33_9       -1745.458717005432
1sa1msa2eda-126_7      -1745.446748174692
1sa1msa2eda-48_6       -1745.433922019184
1sa1msa2eda-312_2      -1745.393139813484
1sa1msa2eda-230_5      -1745.422274321064
1sa1msa2eda-209_3      -1745.443421962402
1sa1msa2eda-266_11     -1745.420717572242
1sa1msa2eda-284_8      -1745.415496462183
1sa1msa2eda-279_8      -1745.428384168563
1sa1msa2eda-266_3      -1745.445160564535
1sa1msa2eda-216_8      -1745.428124029961
1sa1msa2eda-170_1      -1745.497892516467
1sa1msa2eda-84_11      -1745.450479520119
1sa1msa2eda-149_7      -1745.448277041296
1sa1msa2eda-27_6       -1745.4398374751  
1sa1msa2eda-132_8      -1745.435666020271
1sa1msa2eda-254_1      -1745.48752826374 
1sa1msa2eda-142_3      -1745.44459566489 
1sa1msa2eda-196_10     -1745.457041371863
1sa1msa2eda-290_7      -1745.41227613909 
1sa1msa2eda-243_10     -1745.432370877848
1sa1msa2eda-186_5      -1745.421326736416
1sa1msa2eda-128_11     -1745.450186008213
1sa1msa2eda-15_4       -1745.457631993567
1sa1msa2eda-199_9      -1745.435543007059
1sa1msa2eda-87_3       -1745.434163321205
1sa1msa2eda-133_11     -1745.429477289522
1sa1msa2eda-114_2      -1745.435720286917
1sa1msa2eda-258_10     -1745.43181859178 
1sa1msa2eda-164_9      -1745.438580586965
1sa1msa2eda-43_5       -1745.455151742696
1sa1msa2eda-240_9      -1745.419433235134
1sa1msa2eda-230_2      -1745.407348689735
1sa1msa2eda-48_1       -1745.519865674172
1sa1msa2eda-312_5      -1745.421799727403
1sa1msa2eda-209_4      -1745.433173440897
1sa1msa2eda-71_7       -1745.471475479956
1sa1msa2eda-21_10      -1745.455971745621
1sa1msa2eda-266_4      -1745.419955185451
1sa1msa2eda-116_10     -1745.444167313881
1sa1msa2eda-170_6      -1745.434122951262
1sa1msa2eda-27_1       -1745.519773240915
1sa1msa2eda-254_6      -1745.43179360684 
1sa1msa2eda-142_4      -1745.450140596229
1sa1msa2eda-65_8       -1745.461785911583
1sa1msa2eda-15_3       -1745.472876617521
1sa1msa2eda-186_2      -1745.418094308756
1sa1msa2eda-98_8       -1745.467076105378
1sa1msa2eda-168_7      -1745.444931129422
1sa1msa2eda-283_5      -1745.427651976579
1sa1msa2eda-195_7      -1745.438966530121
1sa1msa2eda-247_3      -1745.434083245889
1sa1msa2eda-237_8      -1745.445306159484
1sa1msa2eda-283_10     -1745.429674737724
1sa1msa2eda-151_1      -1745.502989017876
1sa1msa2eda-156_10     -1745.428983702316
1sa1msa2eda-44_11      -1745.45159940672 
1sa1msa2eda-34_4       -1745.44397645853 
1sa1msa2eda-80_9       -1745.466134602461
1sa1msa2eda-113_8      -1745.456158993544
1sa1msa2eda-275_1      -1745.486112482508
1sa1msa2eda-288_1      -1745.481282892565
1sa1msa2eda-163_3      -1745.450152189638
1sa1msa2eda-62_2       -1745.443772286523
1sa1msa2eda-12_9       -1745.442713223873
1sa1msa2eda-181_8      -1745.434384357979
1sa1msa2eda-218_10     -1745.439340698792
1sa1msa2eda-135_5      -1745.454941331957
1sa1msa2eda-223_7      -1745.433540707893
1sa1msa2eda-173_11     -1745.452210748525
1sa1msa2eda-61_10      -1745.468910017395
1sa1msa2eda-228_3      -1745.435681098091
1sa1msa2eda-258_8      -1745.429075703025
1sa1msa2eda-107_7      -1745.441946065946
1sa1msa2eda-94_6       -1745.458842116843
1sa1msa2eda-211_5      -1745.44068002127 
1sa1msa2eda-69_6       -1745.475992526545
1sa1msa2eda-213_3      -1745.414151304982
1sa1msa2eda-263_8      -1745.407995320069
1sa1msa2eda-105_1      -1745.516167186502
1sa1msa2eda-9_4        -1745.449601684539
1sa1msa2eda-52_6       -1745.460995929367
1sa1msa2eda-73_11      -1745.452499268421
1sa1msa2eda-308_2      -1745.408999391573
1sa1msa2eda-147_8      -1745.441900302344
1sa1msa2eda-221_1      -1745.494275867244
1sa1msa2eda-303_6      -1745.411167487346
1sa1msa2eda-161_10     -1745.453535102506
1sa1msa2eda-59_2       -1745.457772044464
1sa1msa2eda-137_3      -1745.442797810357
1sa1msa2eda-29_9       -1745.447080687322
1sa1msa2eda-218_7      -1745.431745444059
1sa1msa2eda-60_4       -1745.442563349011
1sa1msa2eda-161_5      -1745.447267396582
1sa1msa2eda-277_7      -1745.408888134089
1sa1msa2eda-128_8      -1745.439048088412
1sa1msa2eda-36_2       -1745.435922114848
1sa1msa2eda-158_3      -1745.437036650863
1sa1msa2eda-56_10      -1745.429561856215
1sa1msa2eda-46_9       -1745.451531044711
1sa1msa2eda-291_11     -1745.400208347446
1sa1msa2eda-144_11     -1745.460691246534
1sa1msa2eda-153_7      -1745.441940626344
1sa1msa2eda-245_5      -1745.432653190077
1sa1msa2eda-197_1      -1745.49633145045 
1sa1msa2eda-281_3      -1745.424609082413
1sa1msa2eda-184_4      -1745.443503264048
1sa1msa2eda-16_10      -1745.463084104645
1sa1msa2eda-17_5       -1745.462274121538
1sa1msa2eda-292_6      -1745.430856888999
1sa1msa2eda-179_4      -1745.42889338829 
1sa1msa2eda-140_2      -1745.433589949044
1sa1msa2eda-130_9      -1745.442722054637
1sa1msa2eda-25_7       -1745.455660854015
1sa1msa2eda-299_2      -1745.42276604174 
1sa1msa2eda-214_9      -1745.441125515766
1sa1msa2eda-104_11     -1745.463020177305
1sa1msa2eda-264_2      -1745.431849550834
1sa1msa2eda-33_11      -1745.462390679157
1sa1msa2eda-286_9      -1745.434226542836
1sa1msa2eda-73_1       -1745.516374335363
1sa1msa2eda-310_3      -1745.424633553797
1sa1msa2eda-232_4      -1745.448300721693
1sa1msa2eda-124_6      -1745.45970772804 
1sa1msa2eda-31_8       -1745.448991510634
1sa1msa2eda-41_3       -1745.457662912736
1sa1msa2eda-200_6      -1745.421076473538
1sa1msa2eda-78_5       -1745.438354399465
1sa1msa2eda-121_10     -1745.466423034453
1sa1msa2eda-116_4      -1745.448059193364
1sa1msa2eda-85_5       -1745.442047701747
1sa1msa2eda-109_8      -1745.464529457055
1sa1msa2eda-307_10     -1745.427220157738
1sa1msa2eda-17_2       -1745.454702084437
1sa1msa2eda-184_3      -1745.444118547544
1sa1msa2eda-184_11     -1745.43810006211 
1sa1msa2eda-292_1      -1745.481485231657
1sa1msa2eda-251_11     -1745.409780323896
1sa1msa2eda-179_3      -1745.438296239309
1sa1msa2eda-67_9       -1745.452199377556
1sa1msa2eda-140_5      -1745.461855707556
1sa1msa2eda-256_7      -1745.447001446475
1sa1msa2eda-172_7      -1745.443102041107
1sa1msa2eda-299_5      -1745.408962694399
1sa1msa2eda-96_10      -1745.450033735852
1sa1msa2eda-264_5      -1745.408446399839
1sa1msa2eda-28_11      -1745.471871553872
1sa1msa2eda-274_10     -1745.441516601949
1sa1msa2eda-73_6       -1745.461268476316
1sa1msa2eda-232_3      -1745.419167296001
1sa1msa2eda-310_4      -1745.412917252454
1sa1msa2eda-242_8      -1745.418495814448
1sa1msa2eda-124_1      -1745.512005739183
1sa1msa2eda-41_4       -1745.448426441377
1sa1msa2eda-239_7      -1745.451110200479
1sa1msa2eda-166_8      -1745.439408392573
1sa1msa2eda-78_2       -1745.447198080332
1sa1msa2eda-200_1      -1745.492446907298
1sa1msa2eda-85_2       -1745.449376677728
1sa1msa2eda-116_3      -1745.448331987469
1sa1msa2eda-213_4      -1745.419781420265
1sa1msa2eda-105_6      -1745.44613834379 
1sa1msa2eda-96_7       -1745.438632268861
1sa1msa2eda-9_3        -1745.468586346993
1sa1msa2eda-234_10     -1745.434370444005
1sa1msa2eda-52_1       -1745.515917894603
1sa1msa2eda-308_5      -1745.422033720432
1sa1msa2eda-303_1      -1745.474541701637
1sa1msa2eda-59_5       -1745.436682066935
1sa1msa2eda-221_6      -1745.439798457027
1sa1msa2eda-4_11       -1745.453389842153
1sa1msa2eda-2_7        -1745.441825246132
1sa1msa2eda-137_4      -1745.446034240493
1sa1msa2eda-10_8       -1745.439185374908
1sa1msa2eda-183_9      -1745.437184359564
1sa1msa2eda-60_3       -1745.433882819887
1sa1msa2eda-161_2      -1745.426421129223
1sa1msa2eda-82_8       -1745.455106083758
1sa1msa2eda-111_9      -1745.445997594813
1sa1msa2eda-211_11     -1745.441045577747
1sa1msa2eda-36_5       -1745.448336147599
1sa1msa2eda-158_4      -1745.438164534537
1sa1msa2eda-68_11      -1745.440868155979
1sa1msa2eda-235_9      -1745.413646004987
1sa1msa2eda-245_2      -1745.429573426843
1sa1msa2eda-197_6      -1745.45381517767 
1sa1msa2eda-281_4      -1745.423866626991
1sa1msa2eda-67_7       -1745.455508770027
1sa1msa2eda-109_6      -1745.458959275946
1sa1msa2eda-256_9      -1745.43150062304 
1sa1msa2eda-80_10      -1745.462573270103
1sa1msa2eda-5_3        -1745.443480727531
1sa1msa2eda-304_5      -1745.421115863174
1sa1msa2eda-226_2      -1745.42271845217 
1sa1msa2eda-311_10     -1745.41173119781 
1sa1msa2eda-55_5       -1745.45742767329 
1sa1msa2eda-192_11     -1745.446209973844
1sa1msa2eda-247_11     -1745.42268689602 
1sa1msa2eda-102_2      -1745.434774712975
1sa1msa2eda-91_3       -1745.444987765221
1sa1msa2eda-172_9      -1745.427956137398
1sa1msa2eda-73_8       -1745.443631501561
1sa1msa2eda-190_2      -1745.43917383297 
1sa1msa2eda-242_6      -1745.420827521509
1sa1msa2eda-154_4      -1745.415592509005
1sa1msa2eda-239_9      -1745.43998531943 
1sa1msa2eda-109_11     -1745.437547513644
1sa1msa2eda-31_1       -1745.518547096617
1sa1msa2eda-262_10     -1745.454794633658
1sa1msa2eda-249_2      -1745.410243624392
1sa1msa2eda-270_4      -1745.429793937616
1sa1msa2eda-166_6      -1745.445656113847
1sa1msa2eda-263_1      -1745.488726386633
1sa1msa2eda-188_3      -1745.420900969558
1sa1msa2eda-105_8      -1745.439283802918
1sa1msa2eda-96_9       -1745.442226762121
1sa1msa2eda-175_3      -1745.454286086989
1sa1msa2eda-22_4       -1745.453889109672
1sa1msa2eda-2_9        -1745.463084890869
1sa1msa2eda-251_3      -1745.441666550273
1sa1msa2eda-147_1      -1745.504687912343
1sa1msa2eda-221_8      -1745.419013275299
1sa1msa2eda-222_10     -1745.434442453037
1sa1msa2eda-295_5      -1745.425878942212
1sa1msa2eda-10_6       -1745.437673663963
1sa1msa2eda-183_7      -1745.430115698563
1sa1msa2eda-149_11     -1745.438638816753
1sa1msa2eda-268_5      -1745.445408147277
1sa1msa2eda-82_6       -1745.457719496399
1sa1msa2eda-111_7      -1745.437328750721
1sa1msa2eda-207_5      -1745.443022351304
1sa1msa2eda-128_1      -1745.513075914845
1sa1msa2eda-123_5      -1745.440060808183
1sa1msa2eda-235_7      -1745.406929140168
1sa1msa2eda-207_11     -1745.428560054433
1sa1msa2eda-74_2       -1745.449187090228
1sa1msa2eda-197_8      -1745.45492679417 
1sa1msa2eda-89_2       -1745.447460165541
1sa1msa2eda-263_6      -1745.397265351832
1sa1msa2eda-177_10     -1745.436288955619
1sa1msa2eda-188_4      -1745.446108036972
1sa1msa2eda-175_4      -1745.456975126162
1sa1msa2eda-52_8       -1745.455418731402
1sa1msa2eda-22_3       -1745.428562493288
1sa1msa2eda-251_4      -1745.425466555889
1sa1msa2eda-29_7       -1745.438494096441
1sa1msa2eda-303_8      -1745.428974961988
1sa1msa2eda-147_6      -1745.439719735361
1sa1msa2eda-218_9      -1745.453277482266
1sa1msa2eda-295_2      -1745.417716848562
1sa1msa2eda-65_11      -1745.450944013226
1sa1msa2eda-268_2      -1745.407763862535
1sa1msa2eda-10_1       -1745.519568175667
1sa1msa2eda-277_9      -1745.421502395842
1sa1msa2eda-287_11     -1745.450074223744
1sa1msa2eda-152_11     -1745.444884343222
1sa1msa2eda-82_1       -1745.516120643656
1sa1msa2eda-239_10     -1745.434764487572
1sa1msa2eda-207_2      -1745.421264730818
1sa1msa2eda-46_7       -1745.451262248929
1sa1msa2eda-128_6      -1745.456943793468
1sa1msa2eda-123_2      -1745.425737631182
1sa1msa2eda-153_9      -1745.437099532205
1sa1msa2eda-74_5       -1745.462046244296
1sa1msa2eda-9_11       -1745.460250794782
1sa1msa2eda-89_5       -1745.426414392177
1sa1msa2eda-40_10      -1745.443911805048
1sa1msa2eda-292_8      -1745.425644446023
1sa1msa2eda-109_1      -1745.514938545071
1sa1msa2eda-130_7      -1745.455981080979
1sa1msa2eda-5_4        -1745.444918432277
1sa1msa2eda-279_10     -1745.42661094335 
1sa1msa2eda-112_11     -1745.451298949697
1sa1msa2eda-226_5      -1745.415529054504
1sa1msa2eda-304_2      -1745.406462303599
1sa1msa2eda-55_2       -1745.452738967376
1sa1msa2eda-25_9       -1745.444203432669
1sa1msa2eda-91_4       -1745.445264641876
1sa1msa2eda-102_5      -1745.452735685161
1sa1msa2eda-214_7      -1745.454291910276
1sa1msa2eda-286_7      -1745.415991313528
1sa1msa2eda-190_5      -1745.442888040109
1sa1msa2eda-189_11     -1745.437420943328
1sa1msa2eda-242_1      -1745.487985788234
1sa1msa2eda-124_8      -1745.462761017269
1sa1msa2eda-137_10     -1745.421369306612
1sa1msa2eda-154_3      -1745.42654064181 
1sa1msa2eda-25_11      -1745.452848900061
1sa1msa2eda-249_5      -1745.426575056044
1sa1msa2eda-31_6       -1745.454403756898
1sa1msa2eda-270_3      -1745.420808877285
1sa1msa2eda-166_1      -1745.498794934308
1sa1msa2eda-200_8      -1745.422918636261
1sa1msa2eda-112_6      -1745.447161541622
1sa1msa2eda-90_11      -1745.446619476822
1sa1msa2eda-81_7       -1745.444888316397
1sa1msa2eda-204_4      -1745.426276202293
1sa1msa2eda-45_1       -1745.518576447362
1sa1msa2eda-120_4      -1745.434557471367
1sa1msa2eda-236_6      -1745.428477531594
1sa1msa2eda-301_11     -1745.397290396394
1sa1msa2eda-169_9      -1745.421372414543
1sa1msa2eda-77_3       -1745.446872823875
1sa1msa2eda-182_10     -1745.458934103423
1sa1msa2eda-257_10     -1745.436308762139
1sa1msa2eda-119_2      -1745.447667045036
1sa1msa2eda-194_9      -1745.425256154021
1sa1msa2eda-95_8       -1745.434369414138
1sa1msa2eda-106_9      -1745.459950939423
1sa1msa2eda-18_3       -1745.448101297483
1sa1msa2eda-176_2      -1745.425626306513
1sa1msa2eda-68_8       -1745.44160096063 
1sa1msa2eda-21_5       -1745.443033038268
1sa1msa2eda-259_6      -1745.413170207065
1sa1msa2eda-252_2      -1745.422746248283
1sa1msa2eda-1_8        -1745.455574735408
1sa1msa2eda-222_9      -1745.43033362204 
1sa1msa2eda-119_10     -1745.44391885093 
1sa1msa2eda-296_4      -1745.415105926852
1sa1msa2eda-180_6      -1745.426799662094
1sa1msa2eda-13_7       -1745.46182633457 
1sa1msa2eda-272_11     -1745.424591035848
1sa1msa2eda-70_9       -1745.446722009448
1sa1msa2eda-285_1      -1745.482792885641
1sa1msa2eda-193_3      -1745.421363197047
1sa1msa2eda-278_1      -1745.48638834175 
1sa1msa2eda-39_4       -1745.451732261401
1sa1msa2eda-241_7      -1745.430310278296
1sa1msa2eda-157_5      -1745.439463267485
1sa1msa2eda-2_10       -1745.465464989061
1sa1msa2eda-232_11     -1745.445495661778
1sa1msa2eda-159_10     -1745.432247675073
1sa1msa2eda-273_5      -1745.417556750138
1sa1msa2eda-198_7      -1745.431016998074
1sa1msa2eda-165_7      -1745.438561787001
1sa1msa2eda-64_6       -1745.445865683691
1sa1msa2eda-99_6       -1745.427144591678
1sa1msa2eda-6_2        -1745.455984372661
1sa1msa2eda-133_1      -1745.511311938954
1sa1msa2eda-255_8      -1745.4023993684  
1sa1msa2eda-225_3      -1745.406765059951
1sa1msa2eda-307_4      -1745.414427122852
1sa1msa2eda-217_10     -1745.421933799751
1sa1msa2eda-56_4       -1745.438799315971
1sa1msa2eda-138_5      -1745.443598368433
1sa1msa2eda-92_2       -1745.448454590133
1sa1msa2eda-101_3      -1745.463514326817
1sa1msa2eda-217_1      -1745.492644749479
1sa1msa2eda-171_8      -1745.452198682848
1sa1msa2eda-285_6      -1745.437464245264
1sa1msa2eda-193_4      -1745.432871676671
1sa1msa2eda-278_6      -1745.402534618494
1sa1msa2eda-127_9      -1745.439279692089
1sa1msa2eda-167_11     -1745.462593716681
1sa1msa2eda-39_3       -1745.454325603313
1sa1msa2eda-157_2      -1745.434056749756
1sa1msa2eda-49_8       -1745.467001308019
1sa1msa2eda-32_7       -1745.470218289482
1sa1msa2eda-75_10      -1745.451866585332
1sa1msa2eda-273_2      -1745.426805336991
1sa1msa2eda-203_9      -1745.435898682919
1sa1msa2eda-64_1       -1745.516866397689
1sa1msa2eda-291_9      -1745.41677666244 
1sa1msa2eda-99_1       -1745.514293097904
1sa1msa2eda-297_10     -1745.421604416313
1sa1msa2eda-133_6      -1745.462804719301
1sa1msa2eda-142_10     -1745.471990131888
1sa1msa2eda-6_5        -1745.427494153243
1sa1msa2eda-229_11     -1745.399815419258
1sa1msa2eda-307_3      -1745.416259159579
1sa1msa2eda-225_4      -1745.418569210143
1sa1msa2eda-148_9      -1745.447018006902
1sa1msa2eda-56_3       -1745.44388292691 
1sa1msa2eda-50_11      -1745.437342221088
1sa1msa2eda-138_2      -1745.433958148306
1sa1msa2eda-26_8       -1745.453920879613
1sa1msa2eda-101_4      -1745.452934398356
1sa1msa2eda-92_5       -1745.44012236184 
1sa1msa2eda-217_6      -1745.417362619403
1sa1msa2eda-269_11     -1745.407645043054
1sa1msa2eda-112_1      -1745.516130734316
1sa1msa2eda-274_8      -1745.427053684358
1sa1msa2eda-289_8      -1745.418974043417
1sa1msa2eda-102_10     -1745.454106661063
1sa1msa2eda-204_3      -1745.433011492289
1sa1msa2eda-45_6       -1745.442747068007
1sa1msa2eda-120_3      -1745.460588452636
1sa1msa2eda-236_1      -1745.489081536501
1sa1msa2eda-150_8      -1745.428112775372
1sa1msa2eda-77_4       -1745.461073482316
1sa1msa2eda-10_11      -1745.448573060342
1sa1msa2eda-119_5      -1745.43956015039 
1sa1msa2eda-260_7      -1745.437269817413
1sa1msa2eda-199_10     -1745.426008497445
1sa1msa2eda-18_4       -1745.427358215589
1sa1msa2eda-127_11     -1745.449012092983
1sa1msa2eda-176_5      -1745.450711182934
1sa1msa2eda-51_9       -1745.451838000481
1sa1msa2eda-259_1      -1745.488907740916
1sa1msa2eda-21_2       -1745.447555445373
1sa1msa2eda-252_5      -1745.410402961242
1sa1msa2eda-144_7      -1745.45659451885 
1sa1msa2eda-300_9      -1745.433043744092
1sa1msa2eda-296_3      -1745.412438422249
1sa1msa2eda-35_10      -1745.451961684011
1sa1msa2eda-180_1      -1745.496884086671
1sa1msa2eda-278_8      -1745.397949833801
1sa1msa2eda-208_3      -1745.427899775372
1sa1msa2eda-63_10      -1745.4445226255  
1sa1msa2eda-285_8      -1745.440408717072
1sa1msa2eda-231_5      -1745.418268883384
1sa1msa2eda-313_2      -1745.393314584504
1sa1msa2eda-49_6       -1745.455463943449
1sa1msa2eda-127_7      -1745.449171263147
1sa1msa2eda-32_9       -1745.457674849373
1sa1msa2eda-42_2       -1745.424133099128
1sa1msa2eda-171_11     -1745.458256344051
1sa1msa2eda-203_7      -1745.439282030896
1sa1msa2eda-86_4       -1745.448180179598
1sa1msa2eda-115_5      -1745.459161502751
1sa1msa2eda-14_4       -1745.444004076988
1sa1msa2eda-187_5      -1745.445665464463
1sa1msa2eda-46_11      -1745.432259957671
1sa1msa2eda-291_7      -1745.413973515615
1sa1msa2eda-143_3      -1745.434308711146
1sa1msa2eda-133_8      -1745.461807872785
1sa1msa2eda-255_1      -1745.488883157453
1sa1msa2eda-26_6       -1745.453917896983
1sa1msa2eda-148_7      -1745.452332792625
1sa1msa2eda-217_8      -1745.423599722264
1sa1msa2eda-281_10     -1745.412850299222
1sa1msa2eda-171_1      -1745.496864210223
1sa1msa2eda-154_10     -1745.433019004955
1sa1msa2eda-267_3      -1745.429866261767
1sa1msa2eda-162_4      -1745.429021710504
1sa1msa2eda-289_6      -1745.427831319627
1sa1msa2eda-274_6      -1745.429313002838
1sa1msa2eda-35_3       -1745.443951623858
1sa1msa2eda-45_8       -1745.459018202871
1sa1msa2eda-150_6      -1745.432432622331
1sa1msa2eda-114_10     -1745.465806734516
1sa1msa2eda-246_4      -1745.443117906629
1sa1msa2eda-282_2      -1745.411182726238
1sa1msa2eda-210_2      -1745.408907668893
1sa1msa2eda-68_1       -1745.514684125233
1sa1msa2eda-95_1       -1745.5173010235  
1sa1msa2eda-260_9      -1745.432001926613
1sa1msa2eda-23_10      -1745.44981097503 
1sa1msa2eda-229_4      -1745.41698767194 
1sa1msa2eda-51_7       -1745.46231541671 
1sa1msa2eda-300_7      -1745.42918018761 
1sa1msa2eda-144_9      -1745.454545942466
1sa1msa2eda-131_11     -1745.459427675863
1sa1msa2eda-134_2      -1745.441131251855
1sa1msa2eda-1_1        -1745.526105508058
1sa1msa2eda-63_5       -1745.448563346793
1sa1msa2eda-162_3      -1745.43321010694 
1sa1msa2eda-289_1      -1745.479621306122
1sa1msa2eda-112_8      -1745.458110297325
1sa1msa2eda-81_9       -1745.447589274275
1sa1msa2eda-274_1      -1745.484660493579
