Number of files in database_s1.pkl: 15587
Number of files in database_s2.pkl: 15587
Example output:
info  cluster_type                                                                      1am1dma
      component_ratio                                                                    [1, 1]
1ma1eda-9_3        -22.94062582338
1ma1eda-2_7        -22.93878146368
1ma1eda-11_2       -22.93817540272
1ma1eda-16_6       -22.94495640867
1ma1eda-5_3        -22.94557825498
1ma1eda-2_9        -22.94212842441
1ma1eda-16_1       -22.96360553605
1ma1eda-5_4        -22.95095151728
1ma1eda-1_8        -22.94170715794
1ma1eda-15_7       -22.94898279943
1ma1eda-6_2        -22.94541595169
1ma1eda-6_5        -22.95176563566
1ma1eda-7_11       -22.93574128539
1ma1eda-1_1        -22.96489343671
1ma1eda-12_4       -22.94289491801
1ma1eda-1_6        -22.94676041039
1ma1eda-12_3       -22.93505441812
1ma1eda-15_9       -22.94472511305
1ma1eda-10_5       -22.94672797246
1ma1eda-8_4        -22.94387084091
1ma1eda-13_10      -22.94417277271
1ma1eda-10_2       -22.9382512522 
1ma1eda-3_10       -22.94525575269
1ma1eda-3_7        -22.94729860343
1ma1eda-8_3        -22.9363500488 
1ma1eda-3_9        -22.94789243267
1ma1eda-4_3        -22.94949394393
1ma1eda-4_4        -22.95173115647
1ma1tma-1_2        -22.36604606514
1ma1tma-1_5        -22.3701166426 
1ma1tma-1_11       -22.37505395422
1ma1tma-2_3        -22.3605609442 
1ma1tma-2_4        -22.36542268683
1ma1tma-1_4        -22.37036234546
1ma1tma-1_3        -22.37303717066
1ma1tma-2_5        -22.36900958209
1ma1tma-1_10       -22.36785367794
1ma1tma-2_2        -22.35791505057
1ma1tma-2_10       -22.3701051227 
1ma1tma-2_1        -22.38911658595
1ma1tma-2_6        -22.37479490411
1ma1tma-2_8        -22.36688459517
1ma1tma-1_9        -22.35704310626
1ma1tma-1_7        -22.37180607513
1ma1tma-2_9        -22.36952149666
1ma1tma-2_7        -22.36850510248
1ma1tma-2_11       -22.36859849778
1ma1tma-1_6        -22.36589150996
1ma1tma-1_1        -22.38911771834
1ma1tma-1_8        -22.36573298135
1ma-9              -8.00472966838 
1ma-7              -8.00367796144 
1ma-10             -8.004146867   
1ma-6              -8.0062082112  
1ma-1              -8.00889485013 
1ma-8              -8.00489825168 
1ma-11             -8.00357937169 
1ma-2              -8.00403669506 
1ma-5              -8.00666179365 
1ma-4              -8.00469349142 
1ma-3              -8.00355507654 
1sa1am1dma-2_8     -39.52135212322
1sa1am1dma-5_2     -39.50208972395
1sa1am1dma-4_11    -39.52435477459
1sa1am1dma-10_8    -39.52013724319
1sa1am1dma-5_5     -39.51517045281
1sa1am1dma-9_11    -39.52004551602
1sa1am1dma-12_10   -39.51548062292
1sa1am1dma-10_1    -39.53129418792
1sa1am1dma-9_5     -39.51157127832
1sa1am1dma-2_1     -39.53708021213
1sa1am1dma-9_2     -39.51587427771
1sa1am1dma-2_6     -39.52844599846
1sa1am1dma-10_6    -39.52133109506
1sa1am1dma-12_7    -39.50216023771
1sa1am1dma-12_9    -39.51561282058
1sa1am1dma-7_3     -39.5160078674 
1sa1am1dma-7_4     -39.51393257777
1sa1am1dma-4_2     -39.52204073218
1sa1am1dma-11_8    -39.50889083985
1sa1am1dma-3_8     -39.51305087119
1sa1am1dma-6_11    -39.51624756949
1sa1am1dma-4_5     -39.51656184189
1sa1am1dma-3_1     -39.5310318298 
1sa1am1dma-8_5     -39.51756725655
1sa1am1dma-11_1    -39.52610844694
1sa1am1dma-11_6    -39.51685380202
1sa1am1dma-3_6     -39.5155095592 
1sa1am1dma-8_2     -39.51758147728
1sa1am1dma-10_10   -39.50950866435
1sa1am1dma-13_7    -39.51078534401
1sa1am1dma-1_7     -39.52446102165
1sa1am1dma-2_10    -39.52459473893
1sa1am1dma-13_9    -39.50752082029
1sa1am1dma-6_3     -39.52378473625
1sa1am1dma-14_3    -39.49862536096
1sa1am1dma-1_9     -39.51875975783
1sa1am1dma-14_4    -39.49913161619
1sa1am1dma-14_11   -39.4917598917 
1sa1am1dma-6_4     -39.52586056948
1sa1am1dma-7_5     -39.51303659564
1sa1am1dma-12_8    -39.50960272696
1sa1am1dma-7_2     -39.50940975363
1sa1am1dma-12_6    -39.50549631667
1sa1am1dma-12_1    -39.53018233474
1sa1am1dma-9_3     -39.52261607493
1sa1am1dma-2_7     -39.51638150122
1sa1am1dma-10_7    -39.51231684661
1sa1am1dma-9_10    -39.5231929508 
1sa1am1dma-12_11   -39.50982590777
1sa1am1dma-9_4     -39.52247487459
1sa1am1dma-5_4     -39.49756523686
1sa1am1dma-2_9     -39.52985919024
1sa1am1dma-5_3     -39.52335446185
1sa1am1dma-4_10    -39.52555906812
1sa1am1dma-10_9    -39.52425060547
1sa1am1dma-14_5    -39.49793006936
1sa1am1dma-14_10   -39.4906791949 
1sa1am1dma-6_5     -39.52526157988
1sa1am1dma-13_8    -39.51032005406
1sa1am1dma-6_2     -39.52625308622
1sa1am1dma-14_2    -39.48650270606
1sa1am1dma-1_8     -39.51902005371
1sa1am1dma-13_6    -39.50896882405
1sa1am1dma-1_6     -39.52438742868
1sa1am1dma-2_11    -39.51959465237
1sa1am1dma-1_1     -39.53489326366
1sa1am1dma-13_1    -39.52992850519
1sa1am1dma-11_7    -39.5134053037 
1sa1am1dma-3_7     -39.51421304104
1sa1am1dma-8_3     -39.51456045453
1sa1am1dma-10_11   -39.50710597898
1sa1am1dma-8_4     -39.50793151962
1sa1am1dma-6_10    -39.51933863446
1sa1am1dma-4_4     -39.51805302632
1sa1am1dma-4_3     -39.5243947396 
1sa1am1dma-11_9    -39.50057235257
1sa1am1dma-3_9     -39.514549526  
1sa1am1dma-6_1     -39.53300207927
1sa1am1dma-14_1    -39.51023006676
1sa1am1dma-14_6    -39.49200945136
1sa1am1dma-5_10    -39.51375402648
1sa1am1dma-6_6     -39.52183274241
1sa1am1dma-14_8    -39.49315586562
1sa1am1dma-1_2     -39.52343924022
1sa1am1dma-13_2    -39.51993026916
1sa1am1dma-6_8     -39.52111934263
1sa1am1dma-13_5    -39.51197590709
1sa1am1dma-8_10    -39.51580163731
1sa1am1dma-1_5     -39.51797682258
1sa1am1dma-13_11   -39.50770099175
1sa1am1dma-3_3     -39.5033547297 
1sa1am1dma-8_7     -39.51125937397
1sa1am1dma-4_9     -39.52151812945
1sa1am1dma-11_3    -39.5117076539 
1sa1am1dma-11_4    -39.50672013776
1sa1am1dma-3_4     -39.52346542993
1sa1am1dma-1_11    -39.52702656344
1sa1am1dma-8_9     -39.52342525256
1sa1am1dma-4_7     -39.52226951181
1sa1am1dma-7_10    -39.50826754547
1sa1am1dma-7_1     -39.53187899221
1sa1am1dma-7_6     -39.50319027398
1sa1am1dma-11_11   -39.50832912827
1sa1am1dma-12_2    -39.50440819576
1sa1am1dma-7_8     -39.49132232252
1sa1am1dma-12_5    -39.50643871537
1sa1am1dma-5_9     -39.51711644287
1sa1am1dma-10_3    -39.50449084174
1sa1am1dma-3_11    -39.51162620106
1sa1am1dma-9_7     -39.52073288606
1sa1am1dma-2_3     -39.51814281014
1sa1am1dma-2_4     -39.5207037873 
1sa1am1dma-10_4    -39.52135264978
1sa1am1dma-5_7     -39.51031857298
1sa1am1dma-9_9     -39.52657115028
1sa1am1dma-8_8     -39.51893318001
1sa1am1dma-4_6     -39.51060903909
1sa1am1dma-4_1     -39.53665588408
1sa1am1dma-11_5    -39.50801381502
1sa1am1dma-3_5     -39.51350001853
1sa1am1dma-8_1     -39.53310400851
1sa1am1dma-1_10    -39.52516329057
1sa1am1dma-3_2     -39.50750373152
1sa1am1dma-8_6     -39.52278901409
1sa1am1dma-4_8     -39.52251953592
1sa1am1dma-11_2    -39.51236806544
1sa1am1dma-13_4    -39.51169716593
1sa1am1dma-8_11    -39.50911791473
1sa1am1dma-13_10   -39.51205458964
1sa1am1dma-1_4     -39.51830142526
1sa1am1dma-14_9    -39.49135752411
1sa1am1dma-1_3     -39.51832253994
1sa1am1dma-13_3    -39.51727348001
1sa1am1dma-6_9     -39.52764116502
1sa1am1dma-14_7    -39.49598718183
1sa1am1dma-5_11    -39.51138017967
1sa1am1dma-6_7     -39.51736424862
1sa1am1dma-5_6     -39.51366482826
1sa1am1dma-9_8     -39.51259338276
1sa1am1dma-5_1     -39.5347417006 
1sa1am1dma-9_1     -39.53076400862
1sa1am1dma-2_5     -39.52231680818
1sa1am1dma-10_5    -39.51860154594
1sa1am1dma-5_8     -39.50385016647
1sa1am1dma-10_2    -39.52391403773
1sa1am1dma-3_10    -39.51706661263
1sa1am1dma-9_6     -39.520043485  
1sa1am1dma-2_2     -39.51993534861
1sa1am1dma-12_4    -39.51675569245
1sa1am1dma-11_10   -39.5022324214 
1sa1am1dma-12_3    -39.50018144573
1sa1am1dma-7_9     -39.5125464125 
1sa1am1dma-7_7     -39.49769509957
1sa1am1dma-7_11    -39.50669537394
1sa1am1eda-57_7    -43.28183339561
1sa1am1eda-30_11   -43.28398464123
1sa1am1eda-65_5    -43.27059421255
1sa1am1eda-43_8    -43.2752847857 
1sa1am1eda-15_10   -43.27760106669
1sa1am1eda-33_3    -43.28279374312
1sa1am1eda-38_7    -43.26310353353
1sa1am1eda-55_10   -43.26790282038
1sa1am1eda-12_4    -43.27475348139
1sa1am1eda-20_6    -43.27517364148
1sa1am1eda-70_11   -43.27441488442
1sa1am1eda-5_1     -43.29739630624
1sa1am1eda-44_2    -43.28169377372
1sa1am1eda-34_9    -43.28232906906
1sa1am1eda-62_8    -43.27146634462
1sa1am1eda-12_3    -43.26825426949
1sa1am1eda-19_7    -43.27872292971
1sa1am1eda-20_1    -43.29115905807
1sa1am1eda-5_6     -43.27614195935
1sa1am1eda-44_5    -43.27945109359
1sa1am1eda-65_2    -43.27487677969
1sa1am1eda-15_9    -43.28393880668
1sa1am1eda-33_4    -43.28147893738
1sa1am1eda-9_8     -43.28371227121
1sa1am1eda-62_6    -43.27052517008
1sa1am1eda-69_2    -43.28190289356
1sa1am1eda-19_9    -43.27907232066
1sa1am1eda-50_4    -43.27739198669
1sa1am1eda-58_10   -43.28588982701
1sa1am1eda-5_8     -43.27415956016
1sa1am1eda-27_5    -43.27930574679
1sa1am1eda-18_10   -43.25911433636
1sa1am1eda-15_7    -43.2799487392 
1sa1am1eda-43_1    -43.29112936794
1sa1am1eda-9_6     -43.27228227926
1sa1am1eda-2_2     -43.28402897693
1sa1am1eda-71_3    -43.25257603588
1sa1am1eda-48_5    -43.28356054008
1sa1am1eda-27_2    -43.28447753219
1sa1am1eda-57_9    -43.27440768853
1sa1am1eda-26_11   -43.27343264495
1sa1am1eda-43_6    -43.28029251628
1sa1am1eda-9_1     -43.2963088167 
1sa1am1eda-2_5     -43.28133007243
1sa1am1eda-71_4    -43.25506411602
1sa1am1eda-48_2    -43.28067433814
1sa1am1eda-38_9    -43.27328568905
1sa1am1eda-62_1    -43.28703936101
1sa1am1eda-69_5    -43.28003157541
1sa1am1eda-7_11    -43.28022227913
1sa1am1eda-20_8    -43.27255450332
1sa1am1eda-43_10   -43.27533743765
1sa1am1eda-50_3    -43.27472108198
1sa1am1eda-34_7    -43.2678975006 
1sa1am1eda-66_11   -43.26737673074
1sa1am1eda-36_1    -43.2890704069 
1sa1am1eda-7_9     -43.27388084937
1sa1am1eda-52_5    -43.28498726293
1sa1am1eda-51_11   -43.27081660193
1sa1am1eda-60_7    -43.28413497732
1sa1am1eda-59_1    -43.29158980819
1sa1am1eda-11_11   -43.28677794256
1sa1am1eda-17_6    -43.27906714937
1sa1am1eda-34_10   -43.28215955275
1sa1am1eda-25_4    -43.28692928196
1sa1am1eda-41_7    -43.27498939746
1sa1am1eda-17_1    -43.29531021377
1sa1am1eda-55_8    -43.26476528325
1sa1am1eda-25_3    -43.27874068681
1sa1am1eda-36_6    -43.27202756925
1sa1am1eda-52_2    -43.28079119087
1sa1am1eda-22_9    -43.28279502823
1sa1am1eda-59_6    -43.27536411914
1sa1am1eda-39_10   -43.26722838269
1sa1am1eda-31_2    -43.26926074559
1sa1am1eda-41_9    -43.26802914304
1sa1am1eda-67_4    -43.26287407727
1sa1am1eda-55_6    -43.27103708304
1sa1am1eda-36_8    -43.26998023225
1sa1am1eda-46_3    -43.26640289603
1sa1am1eda-22_7    -43.27581094755
1sa1am1eda-10_5    -43.27736457832
1sa1am1eda-59_8    -43.27989066842
1sa1am1eda-29_3    -43.2767923001 
1sa1am1eda-46_4    -43.27006024646
1sa1am1eda-7_7     -43.28786560947
1sa1am1eda-62_10   -43.27142426153
1sa1am1eda-47_11   -43.27461576955
1sa1am1eda-10_2    -43.26790706483
1sa1am1eda-60_9    -43.28511096461
1sa1am1eda-3_10    -43.27763581893
1sa1am1eda-29_4    -43.27936375416
1sa1am1eda-31_5    -43.26853981628
1sa1am1eda-17_8    -43.27367961149
1sa1am1eda-67_3    -43.26046170969
1sa1am1eda-55_1    -43.29065920813
1sa1am1eda-22_10   -43.28875777865
1sa1am1eda-21_6    -43.2806201864 
1sa1am1eda-29_11   -43.28053418086
1sa1am1eda-13_4    -43.27949764486
1sa1am1eda-35_9    -43.27370201507
1sa1am1eda-45_2    -43.28130842181
1sa1am1eda-4_1     -43.29511015193
1sa1am1eda-8_11    -43.27741429669
1sa1am1eda-64_5    -43.26670154063
1sa1am1eda-56_7    -43.28026260827
1sa1am1eda-39_7    -43.27337774738
1sa1am1eda-69_11   -43.27835397338
1sa1am1eda-32_3    -43.28058507921
1sa1am1eda-42_8    -43.2817238992 
1sa1am1eda-14_9    -43.27613119881
1sa1am1eda-64_2    -43.27776905416
1sa1am1eda-8_8     -43.27567821745
1sa1am1eda-32_4    -43.28928910477
1sa1am1eda-57_10   -43.28380521164
1sa1am1eda-21_1    -43.29674850593
1sa1am1eda-18_7    -43.2728675415 
1sa1am1eda-13_3    -43.28396448266
1sa1am1eda-63_8    -43.27736546554
1sa1am1eda-17_10   -43.26562885421
1sa1am1eda-45_5    -43.28200352828
1sa1am1eda-4_6     -43.28112886825
1sa1am1eda-32_11   -43.28286898746
1sa1am1eda-64_11   -43.27151965219
1sa1am1eda-14_7    -43.26134872706
1sa1am1eda-26_5    -43.27640367098
1sa1am1eda-5_11    -43.27533177152
1sa1am1eda-49_5    -43.26832856865
1sa1am1eda-41_10   -43.27450271133
1sa1am1eda-70_3    -43.28757295938
1sa1am1eda-3_2     -43.27467523097
1sa1am1eda-8_6     -43.28599037108
1sa1am1eda-42_1    -43.29094716481
1sa1am1eda-51_4    -43.2694389973 
1sa1am1eda-18_9    -43.27096363023
1sa1am1eda-68_2    -43.28288740175
1sa1am1eda-63_6    -43.28568943139
1sa1am1eda-24_11   -43.28127545499
1sa1am1eda-4_8     -43.28184581328
1sa1am1eda-51_3    -43.27290146606
1sa1am1eda-21_8    -43.27746534952
1sa1am1eda-68_5    -43.28163940915
1sa1am1eda-63_1    -43.29362821713
1sa1am1eda-35_7    -43.26171285514
1sa1am1eda-56_9    -43.28252198729
1sa1am1eda-26_2    -43.27942164084
1sa1am1eda-39_9    -43.27022906682
1sa1am1eda-49_2    -43.27148130745
1sa1am1eda-70_4    -43.28242879655
1sa1am1eda-3_5     -43.28533615836
1sa1am1eda-8_1     -43.29400552762
1sa1am1eda-42_6    -43.27240232863
1sa1am1eda-1_3     -43.28020415561
1sa1am1eda-24_4    -43.28397625689
1sa1am1eda-48_11   -43.26523389518
1sa1am1eda-16_6    -43.27444554466
1sa1am1eda-6_9     -43.27828451853
1sa1am1eda-37_1    -43.28975053802
1sa1am1eda-58_1    -43.29343536712
1sa1am1eda-61_7    -43.2720323244 
1sa1am1eda-53_5    -43.26875976126
1sa1am1eda-36_10   -43.28321600277
1sa1am1eda-37_6    -43.2776791674 
1sa1am1eda-58_6    -43.28230420466
1sa1am1eda-23_9    -43.27544033856
1sa1am1eda-13_11   -43.28086529545
1sa1am1eda-53_2    -43.27160590419
1sa1am1eda-40_7    -43.27578112121
1sa1am1eda-1_4     -43.28147362692
1sa1am1eda-53_11   -43.26976099122
1sa1am1eda-24_3    -43.27227132939
1sa1am1eda-54_8    -43.2800764916 
1sa1am1eda-16_1    -43.29473100554
1sa1am1eda-20_10   -43.27405046981
1sa1am1eda-47_3    -43.27758016484
1sa1am1eda-37_8    -43.27611371764
1sa1am1eda-28_3    -43.28277656089
1sa1am1eda-58_8    -43.27849196011
1sa1am1eda-11_5    -43.27885777699
1sa1am1eda-23_7    -43.27680155019
1sa1am1eda-40_9    -43.26674137194
1sa1am1eda-45_11   -43.28429890127
1sa1am1eda-30_2    -43.28541969149
1sa1am1eda-1_10    -43.2862104555 
1sa1am1eda-54_6    -43.27928976423
1sa1am1eda-60_10   -43.27447678365
1sa1am1eda-66_4    -43.25726263156
1sa1am1eda-30_5    -43.27838267436
1sa1am1eda-54_1    -43.29071891089
1sa1am1eda-66_3    -43.25789205184
1sa1am1eda-16_8    -43.26830971137
1sa1am1eda-6_7     -43.28185373128
1sa1am1eda-47_4    -43.27251647777
1sa1am1eda-28_4    -43.27477051305
1sa1am1eda-61_9    -43.27456919684
1sa1am1eda-11_2    -43.2787870535 
1sa1am1eda-46_5    -43.26826503806
1sa1am1eda-7_6     -43.28238496235
1sa1am1eda-62_11   -43.26892841502
1sa1am1eda-22_1    -43.29490750728
1sa1am1eda-60_8    -43.28721838042
1sa1am1eda-10_3    -43.27654745246
1sa1am1eda-47_10   -43.2768582085 
1sa1am1eda-29_5    -43.2809055649 
1sa1am1eda-3_11    -43.2755318606 
1sa1am1eda-31_4    -43.2838695686 
1sa1am1eda-67_2    -43.26450677369
1sa1am1eda-17_9    -43.28289054411
1sa1am1eda-22_11   -43.2846587119 
1sa1am1eda-39_11   -43.27506997147
1sa1am1eda-41_8    -43.27347370268
1sa1am1eda-31_3    -43.27876707637
1sa1am1eda-67_5    -43.26513139892
1sa1am1eda-55_7    -43.26627863228
1sa1am1eda-46_2    -43.26905562525
1sa1am1eda-36_9    -43.27498907438
1sa1am1eda-7_1     -43.29675377252
1sa1am1eda-22_6    -43.26740092769
1sa1am1eda-10_4    -43.28164218683
1sa1am1eda-29_2    -43.27537217243
1sa1am1eda-59_9    -43.2745885343 
1sa1am1eda-41_6    -43.27293002545
1sa1am1eda-25_2    -43.28435645855
1sa1am1eda-55_9    -43.26840482852
1sa1am1eda-36_7    -43.27437547769
1sa1am1eda-22_8    -43.28256426839
1sa1am1eda-52_3    -43.27723954927
1sa1am1eda-60_1    -43.28765103442
1sa1am1eda-59_7    -43.28346778868
1sa1am1eda-7_8     -43.29099642173
1sa1am1eda-51_10   -43.27289427133
1sa1am1eda-52_4    -43.28201723725
1sa1am1eda-60_6    -43.27509667085
1sa1am1eda-11_10   -43.28391781417
1sa1am1eda-41_1    -43.29130860206
1sa1am1eda-34_11   -43.25857938172
1sa1am1eda-17_7    -43.26452480892
1sa1am1eda-25_5    -43.28177110583
1sa1am1eda-57_8    -43.28223513113
1sa1am1eda-27_3    -43.28350656956
1sa1am1eda-26_10   -43.27200933138
1sa1am1eda-15_1    -43.29574906594
1sa1am1eda-43_7    -43.27699171208
1sa1am1eda-71_5    -43.25775902962
1sa1am1eda-2_4     -43.28238767078
1sa1am1eda-38_8    -43.27175305609
1sa1am1eda-48_3    -43.28124078133
1sa1am1eda-7_10    -43.2774634636 
1sa1am1eda-69_4    -43.27829221876
1sa1am1eda-50_2    -43.27847949417
1sa1am1eda-43_11   -43.27814563267
1sa1am1eda-20_9    -43.26812177961
1sa1am1eda-66_10   -43.27610031233
1sa1am1eda-34_6    -43.27815719144
1sa1am1eda-62_7    -43.25883229739
1sa1am1eda-19_8    -43.28175837303
1sa1am1eda-69_3    -43.27752228388
1sa1am1eda-50_5    -43.27649421408
1sa1am1eda-58_11   -43.28370685943
1sa1am1eda-5_9     -43.27587831225
1sa1am1eda-34_1    -43.29194834431
1sa1am1eda-27_4    -43.28202062988
1sa1am1eda-18_11   -43.27454077617
1sa1am1eda-15_6    -43.27820328116
1sa1am1eda-9_7     -43.28177390468
1sa1am1eda-71_2    -43.26513712609
1sa1am1eda-2_3     -43.27077008758
1sa1am1eda-48_4    -43.28268518036
1sa1am1eda-12_2    -43.2729571027 
1sa1am1eda-62_9    -43.27263148644
