Number of files in database_s1.pkl: 30317
Number of files in database_s2.pkl: 30316
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-9
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_II/r2...
2msa1am1ma-95_7     -1480.947348914974
2msa1am1ma-68_7     -1480.959597620634
2msa1am1ma-76_10    -1480.942989344975
2msa1am1ma-51_1     -1480.994327428962
2msa1am1ma-5_5      -1480.955924171788
2msa1am1ma-117_9    -1480.943654172242
2msa1am1ma-63_3     -1480.960960451494
2msa1am1ma-13_8     -1480.957951730946
2msa1am1ma-108_5    -1480.932944206723
2msa1am1ma-45_9     -1480.963707600111
2msa1am1ma-131_3    -1480.937691302286
2msa1am1ma-35_2     -1480.961056980267
2msa1am1ma-141_8    -1480.942293163427
2msa1am1ma-103_1    -1480.981890338531
2msa1am1ma-51_6     -1480.959432137047
2msa1am1ma-5_2      -1480.975784780113
2msa1am1ma-63_4     -1480.939975144374
2msa1am1ma-48_11    -1480.969214037539
2msa1am1ma-70_1     -1480.987113992357
2msa1am1ma-132_11   -1480.920149426508
2msa1am1ma-49_7     -1480.964978085727
2msa1am1ma-42_3     -1480.959531439589
2msa1am1ma-136_9    -1480.929945000362
2msa1am1ma-32_8     -1480.953954774354
2msa1am1ma-146_2    -1480.937213013747
2msa1am1ma-86_5     -1480.940030566922
2msa1am1ma-110_4    -1480.935142574823
2msa1am1ma-14_5     -1480.956103381843
2msa1am1ma-117_10   -1480.942995770253
2msa1am1ma-2_8      -1480.97106583701 
2msa1am1ma-129_2    -1480.923267977417
2msa1am1ma-122_6    -1480.927423366997
2msa1am1ma-93_11    -1480.950526086479
2msa1am1ma-26_7     -1480.954775330943
2msa1am1ma-81_1     -1480.984121031001
2msa1am1ma-141_6    -1480.936897607042
2msa1am1ma-45_7     -1480.957718879077
2msa1am1ma-141_10   -1480.953105093181
2msa1am1ma-77_5     -1480.938865563875
2msa1am1ma-18_5     -1480.966698765559
2msa1am1ma-21_3     -1480.955683279711
2msa1am1ma-125_2    -1480.947512372769
2msa1am1ma-51_8     -1480.968854531305
2msa1am1ma-13_1     -1481.005106977464
2msa1am1ma-104_5    -1480.939298869565
2msa1am1ma-49_9     -1480.973357949773
2msa1am1ma-39_2     -1480.955665844307
2msa1am1ma-32_6     -1480.962601667732
2msa1am1ma-136_7    -1480.935825337267
2msa1am1ma-124_11   -1480.945644736882
2msa1am1ma-85_11    -1480.958899324169
2msa1am1ma-2_6      -1480.973000282739
2msa1am1ma-152_3    -1480.927383411555
2msa1am1ma-26_9     -1480.966853762009
2msa1am1ma-9_2      -1480.968544898362
2msa1am1ma-122_8    -1480.939617196027
2msa1am1ma-56_2     -1480.957178531717
2msa1am1ma-101_10   -1480.942510012346
2msa1am1ma-92_4     -1480.925975604265
2msa1am1ma-70_8     -1480.940821753379
2msa1am1ma-104_2    -1480.952555515432
2msa1am1ma-2_11     -1480.972600328793
2msa1am1ma-39_5     -1480.961069702768
2msa1am1ma-32_1     -1480.998216750347
2msa1am1ma-20_10    -1480.970496651301
2msa1am1ma-99_7     -1480.935187742523
2msa1am1ma-64_7     -1480.938692926539
2msa1am1ma-2_1      -1481.016769970888
2msa1am1ma-152_4    -1480.936800267973
2msa1am1ma-56_5     -1480.952189711689
2msa1am1ma-9_5      -1480.947577732973
2msa1am1ma-92_3     -1480.938251357524
2msa1am1ma-81_6     -1480.931879682103
2msa1am1ma-141_1    -1480.977051755685
2msa1am1ma-45_11    -1480.96436897021 
2msa1am1ma-77_2     -1480.95896715736 
2msa1am1ma-103_8    -1480.946048063895
2msa1am1ma-68_9     -1480.964225135713
2msa1am1ma-95_9     -1480.942559892025
2msa1am1ma-18_2     -1480.972752285966
2msa1am1ma-21_4     -1480.951926622191
2msa1am1ma-125_5    -1480.931377804006
2msa1am1ma-60_10    -1480.940660507074
2msa1am1ma-13_6     -1480.949114235263
2msa1am1ma-117_7    -1480.938223055736
2msa1am1ma-115_1    -1480.981122621552
2msa1am1ma-28_6     -1480.960450944468
2msa1am1ma-72_11    -1480.962059182165
2msa1am1ma-127_3    -1480.929048672781
2msa1am1ma-53_9     -1480.940969680643
2msa1am1ma-148_11   -1480.942315640194
2msa1am1ma-23_2     -1480.96297976072 
2msa1am1ma-75_4     -1480.950684401315
2msa1am1ma-88_4     -1480.914778120304
2msa1am1ma-57_10    -1480.938425585378
2msa1am1ma-148_3    -1480.923509540238
2msa1am1ma-138_8    -1480.93694519856 
2msa1am1ma-47_6     -1480.963439019943
2msa1am1ma-143_7    -1480.933858903667
2msa1am1ma-90_5     -1480.959325257625
2msa1am1ma-17_10    -1480.959807752375
2msa1am1ma-120_9    -1480.929944251811
2msa1am1ma-54_3     -1480.948107128243
2msa1am1ma-150_2    -1480.923490644642
2msa1am1ma-24_8     -1480.946719576045
2msa1am1ma-66_1     -1480.991272781267
2msa1am1ma-32_11    -1480.960052346956
2msa1am1ma-134_6    -1480.943260473519
2msa1am1ma-30_7     -1480.965903415923
2msa1am1ma-106_4    -1480.946770870326
2msa1am1ma-108_11   -1480.936909116009
2msa1am1ma-90_2     -1480.953880954446
2msa1am1ma-113_11   -1480.933248227002
2msa1am1ma-119_8    -1480.935630943064
2msa1am1ma-54_4     -1480.959447772393
2msa1am1ma-150_5    -1480.932862737979
2msa1am1ma-66_6     -1480.948384487302
2msa1am1ma-29_11    -1480.961277682178
2msa1am1ma-97_10    -1480.94392754149 
2msa1am1ma-136_10   -1480.938727239616
2msa1am1ma-134_1    -1480.980793719332
2msa1am1ma-72_9     -1480.959635667998
2msa1am1ma-106_3    -1480.943082217968
2msa1am1ma-115_6    -1480.94775039058 
2msa1am1ma-11_7     -1480.956659924265
2msa1am1ma-28_1     -1481.000293690062
2msa1am1ma-127_4    -1480.936207521014
2msa1am1ma-23_5     -1480.965007353494
2msa1am1ma-97_8     -1480.951709677514
2msa1am1ma-75_3     -1480.959601914818
2msa1am1ma-101_9    -1480.940257177675
2msa1am1ma-88_3     -1480.933491762734
2msa1am1ma-148_4    -1480.933658328467
2msa1am1ma-47_1     -1480.994588673617
2msa1am1ma-69_11    -1480.942904785717
2msa1am1ma-83_7     -1480.942812347961
2msa1am1ma-119_6    -1480.943381113789
2msa1am1ma-24_1     -1481.006140864661
2msa1am1ma-81_10    -1480.933104366118
2msa1am1ma-105_11   -1480.957228093913
2msa1am1ma-16_3     -1480.968125695498
2msa1am1ma-112_2    -1480.954472124293
2msa1am1ma-66_8     -1480.945225455695
2msa1am1ma-79_3     -1480.934866813509
2msa1am1ma-84_3     -1480.926587009025
2msa1am1ma-144_4    -1480.94133293987 
2msa1am1ma-40_5     -1480.957286137515
2msa1am1ma-120_10   -1480.93435649733 
2msa1am1ma-72_7     -1480.957457427817
2msa1am1ma-11_9     -1480.973381750458
2msa1am1ma-115_8    -1480.945590524764
2msa1am1ma-61_2     -1480.951229544917
2msa1am1ma-58_4     -1480.954435306262
2msa1am1ma-7_4      -1480.966408292925
2msa1am1ma-97_6     -1480.955962745294
2msa1am1ma-101_7    -1480.937798887965
2msa1am1ma-138_1    -1480.978589620458
2msa1am1ma-37_4     -1480.973941197324
2msa1am1ma-133_5    -1480.95108447373 
2msa1am1ma-145_11   -1480.935772701615
2msa1am1ma-83_9     -1480.943714942221
2msa1am1ma-61_5     -1480.946864329242
2msa1am1ma-7_3      -1480.966186129757
2msa1am1ma-58_3     -1480.947610040612
2msa1am1ma-28_8     -1480.96166668557 
2msa1am1ma-53_7     -1480.958726604438
2msa1am1ma-64_11    -1480.928699295222
2msa1am1ma-97_1     -1480.986068036688
2msa1am1ma-138_6    -1480.953319894544
2msa1am1ma-37_3     -1480.956056036845
2msa1am1ma-143_9    -1480.938597896556
2msa1am1ma-47_8     -1480.965121520812
2msa1am1ma-133_2    -1480.944960636346
2msa1am1ma-41_10    -1480.961862065443
2msa1am1ma-119_1    -1480.980737611832
2msa1am1ma-24_6     -1480.952496258024
2msa1am1ma-120_7    -1480.938532992546
2msa1am1ma-16_4     -1480.956153967494
2msa1am1ma-112_5    -1480.953434138493
2msa1am1ma-79_4     -1480.947292012064
2msa1am1ma-84_4     -1480.940959215549
2msa1am1ma-6_10     -1480.965724543652
2msa1am1ma-30_9     -1480.956045563356
2msa1am1ma-144_3    -1480.928788807066
2msa1am1ma-40_2     -1480.966970723527
2msa1am1ma-134_8    -1480.949841412638
2msa1am1ma-24_11    -1480.965518457835
2msa1am1ma-102_6    -1480.93376358374 
2msa1am1ma-91_11    -1480.94445503378 
2msa1am1ma-34_5     -1480.956700176584
2msa1am1ma-130_4    -1480.938338868384
2msa1am1ma-109_2    -1480.945419584552
2msa1am1ma-80_8     -1480.936222259657
2msa1am1ma-115_10   -1480.955822426824
2msa1am1ma-12_8     -1480.951795051315
2msa1am1ma-62_3     -1480.969668959297
2msa1am1ma-116_9    -1480.940121620155
2msa1am1ma-4_5      -1480.966972272088
2msa1am1ma-50_1     -1480.993613563864
2msa1am1ma-69_7     -1480.94557602031 
2msa1am1ma-130_11   -1480.93404406801 
2msa1am1ma-94_7     -1480.943788074911
2msa1am1ma-87_2     -1480.951880024811
2msa1am1ma-147_5    -1480.942097135618
2msa1am1ma-43_4     -1480.941650967197
2msa1am1ma-71_6     -1480.958978056214
2msa1am1ma-123_1    -1480.977973967774
2msa1am1ma-128_5    -1480.923813055279
2msa1am1ma-15_2     -1480.950275402531
2msa1am1ma-98_9     -1480.945642364917
2msa1am1ma-65_9     -1480.939303938739
2msa1am1ma-111_3    -1480.938234096833
2msa1am1ma-87_5     -1480.946876005711
2msa1am1ma-147_2    -1480.915160190909
2msa1am1ma-33_8     -1480.967072681694
2msa1am1ma-137_9    -1480.952527776793
2msa1am1ma-43_3     -1480.960564095857
2msa1am1ma-48_7     -1480.965401936771
2msa1am1ma-74_10    -1480.956580762667
2msa1am1ma-71_1     -1480.98988203819 
2msa1am1ma-27_7     -1480.946523052957
2msa1am1ma-123_6    -1480.919844172536
2msa1am1ma-3_8      -1480.975478710671
2msa1am1ma-128_2    -1480.92107128627 
2msa1am1ma-51_11    -1480.951653542576
2msa1am1ma-15_5     -1480.936550663291
2msa1am1ma-111_4    -1480.93730205886 
2msa1am1ma-102_1    -1480.982595845339
2msa1am1ma-140_8    -1480.940947455585
2msa1am1ma-34_2     -1480.955037010546
2msa1am1ma-130_3    -1480.924120309796
2msa1am1ma-44_9     -1480.960204864697
2msa1am1ma-109_5    -1480.918483706755
2msa1am1ma-11_11    -1480.967442561808
2msa1am1ma-62_4     -1480.948143561031
2msa1am1ma-4_2      -1480.95940415592 
2msa1am1ma-50_6     -1480.963395408572
2msa1am1ma-34_10    -1480.954283726411
2msa1am1ma-62_10    -1480.943990637184
2msa1am1ma-137_7    -1480.953741920343
2msa1am1ma-33_6     -1480.949250799461
2msa1am1ma-38_2     -1480.965518459414
2msa1am1ma-48_9     -1480.963188399503
2msa1am1ma-105_5    -1480.954489499088
2msa1am1ma-93_4     -1480.94858137306 
2msa1am1ma-47_11    -1480.955804852315
2msa1am1ma-8_2      -1480.968196568947
2msa1am1ma-57_2     -1480.93543442847 
2msa1am1ma-123_8    -1480.920408702587
2msa1am1ma-27_9     -1480.961669329335
2msa1am1ma-3_6      -1480.979325306963
2msa1am1ma-76_5     -1480.953571051621
2msa1am1ma-44_7     -1480.965790237776
2msa1am1ma-140_6    -1480.929141558475
2msa1am1ma-80_1     -1480.988351939257
2msa1am1ma-12_1     -1481.007321575095
2msa1am1ma-22_10    -1480.967013305371
2msa1am1ma-50_8     -1480.948825972135
2msa1am1ma-124_2    -1480.948592603909
2msa1am1ma-118_10   -1480.935508681788
2msa1am1ma-20_3     -1480.973986568736
2msa1am1ma-19_5     -1480.958424343452
2msa1am1ma-102_8    -1480.928617553348
2msa1am1ma-76_2     -1480.942996419228
2msa1am1ma-103_10   -1480.936271045885
2msa1am1ma-39_10    -1480.961358103322
2msa1am1ma-140_1    -1480.971543037733
2msa1am1ma-87_11    -1480.946370317555
2msa1am1ma-80_6     -1480.938151474811
2msa1am1ma-116_7    -1480.928786386227
2msa1am1ma-12_6     -1480.952847111829
2msa1am1ma-126_11   -1480.944264763745
2msa1am1ma-124_5    -1480.926194092484
2msa1am1ma-20_4     -1480.973407339524
2msa1am1ma-94_9     -1480.93650310276 
2msa1am1ma-19_2     -1480.965722322956
2msa1am1ma-69_9     -1480.942006465212
2msa1am1ma-33_1     -1481.002239035725
2msa1am1ma-38_5     -1480.963289392599
2msa1am1ma-105_2    -1480.953493699475
2msa1am1ma-71_8     -1480.959817017894
2msa1am1ma-143_10   -1480.923636276091
2msa1am1ma-93_3     -1480.94630484053 
2msa1am1ma-57_5     -1480.949315484861
2msa1am1ma-8_5      -1480.982581229749
2msa1am1ma-3_1      -1481.016073501145
2msa1am1ma-65_7     -1480.951345727819
2msa1am1ma-98_7     -1480.931134435595
2msa1am1ma-79_10    -1480.978074503044
2msa1am1ma-67_1     -1480.988447705518
2msa1am1ma-1_7      -1480.972960109958
2msa1am1ma-25_8     -1480.974295801619
2msa1am1ma-151_2    -1480.934268200452
2msa1am1ma-55_3     -1480.951255350952
2msa1am1ma-121_9    -1480.945714507631
2msa1am1ma-91_5     -1480.940013448013
2msa1am1ma-151_11   -1480.931339625705
2msa1am1ma-107_4    -1480.943178144733
2msa1am1ma-31_7     -1480.956912015702
2msa1am1ma-135_6    -1480.943108894338
2msa1am1ma-22_2     -1480.963100489163
2msa1am1ma-52_9     -1480.946780350677
2msa1am1ma-126_3    -1480.941640515391
2msa1am1ma-134_10   -1480.938823196356
2msa1am1ma-29_6     -1480.965039182328
2msa1am1ma-114_1    -1480.98251542249 
2msa1am1ma-142_7    -1480.923529274322
2msa1am1ma-95_10    -1480.948257180243
2msa1am1ma-46_6     -1480.956587091858
2msa1am1ma-111_11   -1480.943071734032
2msa1am1ma-139_8    -1480.918521923822
2msa1am1ma-149_3    -1480.930694848981
2msa1am1ma-89_4     -1480.948037202404
2msa1am1ma-74_4     -1480.939698893702
2msa1am1ma-9_10     -1480.952833549485
2msa1am1ma-96_8     -1480.936629151134
2msa1am1ma-22_5     -1480.92983797715 
2msa1am1ma-126_4    -1480.951416104502
2msa1am1ma-30_11    -1480.966530138169
2msa1am1ma-29_1     -1481.000575179553
2msa1am1ma-10_7     -1480.976616084743
2msa1am1ma-114_6    -1480.946153237339
2msa1am1ma-82_7     -1480.964344285204
2msa1am1ma-46_1     -1480.996517542158
2msa1am1ma-15_10    -1480.965368782816
2msa1am1ma-149_4    -1480.939182996783
2msa1am1ma-89_3     -1480.940903483497
2msa1am1ma-100_9    -1480.92920567902 
2msa1am1ma-74_3     -1480.959784662717
2msa1am1ma-67_6     -1480.946515631926
2msa1am1ma-151_5    -1480.932886038845
2msa1am1ma-55_4     -1480.960047001619
2msa1am1ma-118_8    -1480.946937942536
2msa1am1ma-91_2     -1480.952187523582
2msa1am1ma-55_10    -1480.941790006309
2msa1am1ma-107_3    -1480.937176026555
2msa1am1ma-73_9     -1480.95895832527 
2msa1am1ma-135_1    -1480.977713186081
2msa1am1ma-70_11    -1480.940893744733
2msa1am1ma-96_6     -1480.939023627577
2msa1am1ma-26_11    -1480.959317337473
2msa1am1ma-98_10    -1480.926973196695
2msa1am1ma-4_10     -1480.982385822712
2msa1am1ma-59_4     -1480.960864405166
2msa1am1ma-6_4      -1480.971838231925
2msa1am1ma-60_2     -1480.923698808391
2msa1am1ma-114_8    -1480.943844959041
2msa1am1ma-10_9     -1480.969658209395
2msa1am1ma-82_9     -1480.957508791584
2msa1am1ma-132_5    -1480.935834313274
2msa1am1ma-36_4     -1480.950588847411
2msa1am1ma-139_1    -1480.975872395919
2msa1am1ma-100_7    -1480.946084042321
2msa1am1ma-139_10   -1480.939876172781
2msa1am1ma-67_8     -1480.943928869193
2msa1am1ma-113_2    -1480.954625574783
2msa1am1ma-17_3     -1480.955687032953
2msa1am1ma-43_10    -1480.965502358162
2msa1am1ma-25_1     -1481.002328439646
2msa1am1ma-118_6    -1480.943750545215
2msa1am1ma-73_7     -1480.951737612845
2msa1am1ma-66_11    -1480.947412292823
2msa1am1ma-41_5     -1480.956347903089
2msa1am1ma-145_4    -1480.927933716447
2msa1am1ma-85_3     -1480.951013199998
2msa1am1ma-78_3     -1480.960086929682
2msa1am1ma-113_5    -1480.939836017533
2msa1am1ma-17_4     -1480.969629546411
2msa1am1ma-1_9      -1480.973151827294
2msa1am1ma-147_11   -1480.936633541378
2msa1am1ma-121_7    -1480.934979572298
2msa1am1ma-25_6     -1480.970333068977
2msa1am1ma-118_1    -1480.98128265035 
2msa1am1ma-135_8    -1480.933249587954
2msa1am1ma-41_2     -1480.966125064401
2msa1am1ma-58_10    -1480.959720502037
2msa1am1ma-145_3    -1480.935390464988
2msa1am1ma-31_9     -1480.955158228353
2msa1am1ma-85_4     -1480.940223837702
2msa1am1ma-78_4     -1480.95162768465 
2msa1am1ma-96_1     -1480.983022609068
2msa1am1ma-122_10   -1480.940905554681
2msa1am1ma-52_7     -1480.944523831925
2msa1am1ma-29_8     -1480.960319874732
2msa1am1ma-6_3      -1480.974987613615
2msa1am1ma-59_3     -1480.958283092857
2msa1am1ma-60_5     -1480.943253360977
2msa1am1ma-18_10    -1480.963099392468
2msa1am1ma-107_11   -1480.939262813375
2msa1am1ma-132_2    -1480.92160438767 
2msa1am1ma-46_8     -1480.956495939207
2msa1am1ma-142_9    -1480.918234201113
2msa1am1ma-36_3     -1480.963251037705
2msa1am1ma-139_6    -1480.933215525423
2msa1am1ma-83_10    -1480.939021689958
2msa1am1ma-61_4     -1480.956601888141
2msa1am1ma-28_9     -1480.962471883045
2msa1am1ma-7_2      -1480.97296016323 
2msa1am1ma-58_2     -1480.951903229905
2msa1am1ma-53_6     -1480.951959327982
2msa1am1ma-64_10    -1480.933520871952
2msa1am1ma-101_1    -1480.98599542223 
2msa1am1ma-138_7    -1480.947375484686
2msa1am1ma-133_3    -1480.93994914688 
2msa1am1ma-47_9     -1480.962739680229
2msa1am1ma-143_8    -1480.920537288385
2msa1am1ma-37_2     -1480.94959943705 
2msa1am1ma-41_11    -1480.96737666017 
2msa1am1ma-120_6    -1480.936463542611
2msa1am1ma-24_7     -1480.956446961095
2msa1am1ma-112_4    -1480.951809631415
2msa1am1ma-16_5     -1480.963140560555
2msa1am1ma-6_11     -1480.968082556988
2msa1am1ma-84_5     -1480.94588197524 
2msa1am1ma-79_5     -1480.943574352   
2msa1am1ma-134_9    -1480.938164510108
2msa1am1ma-40_3     -1480.956242126655
2msa1am1ma-144_2    -1480.922742682651
2msa1am1ma-30_8     -1480.961549899917
2msa1am1ma-24_10    -1480.959373687892
2msa1am1ma-72_1     -1480.989864073997
2msa1am1ma-119_7    -1480.929094313075
2msa1am1ma-81_11    -1480.937052653968
2msa1am1ma-120_1    -1480.979662267813
2msa1am1ma-105_10   -1480.967303980188
2msa1am1ma-66_9     -1480.947392134841
2msa1am1ma-112_3    -1480.939678678049
2msa1am1ma-16_2     -1480.966392641313
2msa1am1ma-84_2     -1480.95025822559 
2msa1am1ma-79_2     -1480.943371275685
2msa1am1ma-40_4     -1480.966511204431
2msa1am1ma-144_5    -1480.932083498322
2msa1am1ma-120_11   -1480.94094288471 
2msa1am1ma-72_6     -1480.949813108549
2msa1am1ma-61_3     -1480.957196130177
2msa1am1ma-115_9    -1480.949380732848
2msa1am1ma-11_8     -1480.965296975598
2msa1am1ma-58_5     -1480.958155271078
2msa1am1ma-7_5      -1480.95792405343 
2msa1am1ma-53_1     -1480.991932291186
2msa1am1ma-97_7     -1480.941672230366
2msa1am1ma-101_6    -1480.93695008072 
2msa1am1ma-133_4    -1480.935427342128
2msa1am1ma-37_5     -1480.961915930545
2msa1am1ma-83_8     -1480.945285508131
2msa1am1ma-145_10   -1480.926253124424
2msa1am1ma-119_9    -1480.93539520288 
2msa1am1ma-113_10   -1480.93305936879 
2msa1am1ma-90_3     -1480.936812220443
2msa1am1ma-150_4    -1480.924644369209
2msa1am1ma-54_5     -1480.94558734479 
2msa1am1ma-97_11    -1480.943910414753
2msa1am1ma-66_7     -1480.943037626914
2msa1am1ma-29_10    -1480.951623532292
2msa1am1ma-136_11   -1480.934538620401
2msa1am1ma-30_1     -1480.999841927857
2msa1am1ma-106_2    -1480.948378275175
2msa1am1ma-72_8     -1480.943858686572
2msa1am1ma-11_6     -1480.961577379584
2msa1am1ma-115_7    -1480.936156215662
2msa1am1ma-23_4     -1480.969772881666
2msa1am1ma-127_5    -1480.923766884784
2msa1am1ma-97_9     -1480.949162135463
2msa1am1ma-88_2     -1480.918892373585
2msa1am1ma-101_8    -1480.938972037532
2msa1am1ma-75_2     -1480.946298831105
2msa1am1ma-148_5    -1480.923257503576
2msa1am1ma-143_1    -1480.971654494841
2msa1am1ma-69_10    -1480.947011906028
2msa1am1ma-83_6     -1480.954307947306
2msa1am1ma-11_1     -1481.008132234944
2msa1am1ma-28_7     -1480.963648945791
2msa1am1ma-72_10    -1480.956621902347
2msa1am1ma-23_3     -1480.972294324064
2msa1am1ma-148_10   -1480.948398448629
2msa1am1ma-53_8     -1480.965644774574
2msa1am1ma-127_2    -1480.934851754205
2msa1am1ma-88_5     -1480.937827990862
2msa1am1ma-75_5     -1480.955374903767
2msa1am1ma-138_9    -1480.958745179315
2msa1am1ma-148_2    -1480.943870433714
2msa1am1ma-57_11    -1480.936014397222
2msa1am1ma-143_6    -1480.924870344916
2msa1am1ma-47_7     -1480.963213319294
2msa1am1ma-83_1     -1480.986790196175
2msa1am1ma-17_11    -1480.943115554359
2msa1am1ma-90_4     -1480.956133718139
2msa1am1ma-24_9     -1480.956810173456
2msa1am1ma-150_3    -1480.927342520597
2msa1am1ma-54_2     -1480.951651912427
2msa1am1ma-120_8    -1480.936314287963
2msa1am1ma-32_10    -1480.971012282255
2msa1am1ma-30_6     -1480.955210533805
2msa1am1ma-134_7    -1480.953163669448
2msa1am1ma-106_5    -1480.946279023541
2msa1am1ma-108_10   -1480.946670374832
2msa1am1ma-104_3    -1480.932969060112
2msa1am1ma-70_9     -1480.946850973221
2msa1am1ma-39_4     -1480.950746521736
2msa1am1ma-2_10     -1480.966930291569
2msa1am1ma-136_1    -1480.98114944409 
2msa1am1ma-20_11    -1480.978814784769
2msa1am1ma-64_6     -1480.947911398346
2msa1am1ma-99_6     -1480.959671485662
2msa1am1ma-56_4     -1480.95148569444 
2msa1am1ma-9_4      -1480.947486979791
2msa1am1ma-152_5    -1480.937864600063
2msa1am1ma-92_2     -1480.935426993976
2msa1am1ma-81_7     -1480.928312871346
2msa1am1ma-45_1     -1480.995677286793
2msa1am1ma-45_10    -1480.962130810655
2msa1am1ma-103_9    -1480.939709399825
2msa1am1ma-77_3     -1480.947725270499
2msa1am1ma-95_8     -1480.937256310737
2msa1am1ma-18_3     -1480.975041333964
2msa1am1ma-68_8     -1480.965501685302
2msa1am1ma-125_4    -1480.929106639883
2msa1am1ma-21_5     -1480.957827115986
2msa1am1ma-60_11    -1480.920205164561
2msa1am1ma-117_6    -1480.946548098967
2msa1am1ma-13_7     -1480.961316384276
2msa1am1ma-45_6     -1480.965597347496
2msa1am1ma-141_7    -1480.954665904954
2msa1am1ma-141_11   -1480.950827200694
2msa1am1ma-77_4     -1480.954556505931
2msa1am1ma-18_4     -1480.975719967818
2msa1am1ma-51_9     -1480.964881680085
