Number of files in database_s1.pkl: 18835
Number of files in database_s2.pkl: 18834
Example output:
info  cluster_type                                                                          1am
      component_ratio                                                                       [1]
      components                                                                           [am]
      file_basename                                                                       1am-5
      folder_path                             /home/kubeckaj/BCP/knattrup/clusteromics_III/G...
1sa1msa1am1dma-114_2   -61.50879397391
1sa1msa1am1dma-39_1    -61.54362133994
1sa1msa1am1dma-32_5    -61.52198436243
1sa1msa1am1dma-21_10   -61.51843336121
1sa1msa1am1dma-86_8    -61.53563507489
1sa1msa1am1dma-14_8    -61.54206793694
1sa1msa1am1dma-99_3    -61.50482429316
1sa1msa1am1dma-64_3    -61.50565427709
1sa1msa1am1dma-56_1    -61.54273197672
1sa1msa1am1dma-92_7    -61.51135128043
1sa1msa1am1dma-114_5   -61.50028883926
1sa1msa1am1dma-39_6    -61.52787966043
1sa1msa1am1dma-5_9     -61.54688065671
1sa1msa1am1dma-32_2    -61.51509448756
1sa1msa1am1dma-42_9    -61.52240469918
1sa1msa1am1dma-126_7   -61.53197363443
1sa1msa1am1dma-99_4    -61.51926425644
1sa1msa1am1dma-84_11   -61.51378115861
1sa1msa1am1dma-64_4    -61.50978852497
1sa1msa1am1dma-8_10    -61.54415816388
1sa1msa1am1dma-56_6    -61.53079578177
1sa1msa1am1dma-132_8   -61.49252671588
1sa1msa1am1dma-81_5    -61.51584472186
1sa1msa1am1dma-35_8    -61.51422206407
1sa1msa1am1dma-2_3     -61.53851453345
1sa1msa1am1dma-45_3    -61.52691464548
1sa1msa1am1dma-114_10  -61.49874598667
1sa1msa1am1dma-9_7     -61.54516198665
1sa1msa1am1dma-77_1    -61.53969446291
1sa1msa1am1dma-18_1    -61.56249882309
1sa1msa1am1dma-21_7    -61.5177077906 
1sa1msa1am1dma-135_2   -61.49675358115
1sa1msa1am1dma-131_11  -61.4909326445 
1sa1msa1am1dma-13_5    -61.55297929578
1sa1msa1am1dma-70_5    -61.51593409622
1sa1msa1am1dma-39_8    -61.52127915245
1sa1msa1am1dma-49_3    -61.51552066422
1sa1msa1am1dma-126_9   -61.52203084666
1sa1msa1am1dma-42_7    -61.52083533901
1sa1msa1am1dma-5_7     -61.55184128372
1sa1msa1am1dma-86_1    -61.53810877358
1sa1msa1am1dma-100_4   -61.49202176555
1sa1msa1am1dma-14_1    -61.56646689241
1sa1msa1am1dma-92_11   -61.52181441253
1sa1msa1am1dma-132_6   -61.47612740702
1sa1msa1am1dma-56_8    -61.54636668277
1sa1msa1am1dma-26_3    -61.53312829247
1sa1msa1am1dma-102_10  -61.5048037906 
1sa1msa1am1dma-118_5   -61.48304122964
1sa1msa1am1dma-121_3   -61.48651470746
1sa1msa1am1dma-35_6    -61.51599944462
1sa1msa1am1dma-9_9     -61.55437242765
1sa1msa1am1dma-113_1   -61.51857853228
1sa1msa1am1dma-127_11  -61.48252868996
1sa1msa1am1dma-95_4    -61.52924310268
1sa1msa1am1dma-68_4    -61.50855882265
1sa1msa1am1dma-51_2    -61.51675677997
1sa1msa1am1dma-21_9    -61.51231287413
1sa1msa1am1dma-49_11   -61.52415781187
1sa1msa1am1dma-118_2   -61.49430725402
1sa1msa1am1dma-52_11   -61.52259140055
1sa1msa1am1dma-121_4   -61.4998196559 
1sa1msa1am1dma-35_1    -61.54222788147
1sa1msa1am1dma-77_8    -61.5224812719 
1sa1msa1am1dma-113_6   -61.50305904385
1sa1msa1am1dma-95_3    -61.51362379165
1sa1msa1am1dma-18_8    -61.54038081262
1sa1msa1am1dma-77_10   -61.5185242404 
1sa1msa1am1dma-68_3    -61.50047209235
1sa1msa1am1dma-51_5    -61.52136938752
1sa1msa1am1dma-63_7    -61.5328029678 
1sa1msa1am1dma-107_9   -61.50669209487
1sa1msa1am1dma-119_10  -61.48189339725
1sa1msa1am1dma-70_2    -61.51177818472
1sa1msa1am1dma-37_10   -61.52969039097
1sa1msa1am1dma-5_10    -61.54028790123
1sa1msa1am1dma-49_4    -61.51605217159
1sa1msa1am1dma-89_11   -61.51896562533
1sa1msa1am1dma-86_6    -61.53130783812
1sa1msa1am1dma-100_3   -61.49709070639
1sa1msa1am1dma-14_6    -61.54883932733
1sa1msa1am1dma-12_11   -61.54919153171
1sa1msa1am1dma-132_1   -61.50764687751
1sa1msa1am1dma-26_4    -61.53386730075
1sa1msa1am1dma-92_9    -61.52639601299
1sa1msa1am1dma-96_5    -61.51101609409
1sa1msa1am1dma-52_3    -61.52047875672
1sa1msa1am1dma-22_8    -61.52350807101
1sa1msa1am1dma-59_7    -61.52186583983
1sa1msa1am1dma-60_1    -61.53941458659
1sa1msa1am1dma-19_10   -61.55236160697
1sa1msa1am1dma-122_2   -61.48478864034
1sa1msa1am1dma-36_7    -61.53277949177
1sa1msa1am1dma-129_6   -61.49006160936
1sa1msa1am1dma-82_10   -61.53511636746
1sa1msa1am1dma-103_5   -61.49820525535
1sa1msa1am1dma-112_11  -61.50788472179
1sa1msa1am1dma-131_7   -61.49496549527
1sa1msa1am1dma-55_9    -61.5170830601 
1sa1msa1am1dma-25_2    -61.52471087129
1sa1msa1am1dma-108_1   -61.53288540502
1sa1msa1am1dma-73_4    -61.50106618546
1sa1msa1am1dma-137_10  -61.50493651926
1sa1msa1am1dma-59_10   -61.52675515725
1sa1msa1am1dma-125_8   -61.48001773799
1sa1msa1am1dma-41_6    -61.51874781196
1sa1msa1am1dma-6_6     -61.55358173203
1sa1msa1am1dma-103_2   -61.49085720312
1sa1msa1am1dma-17_7    -61.54183045407
1sa1msa1am1dma-42_10   -61.5187870268 
1sa1msa1am1dma-25_5    -61.52942978455
1sa1msa1am1dma-91_8    -61.52292866282
1sa1msa1am1dma-108_6   -61.52245741915
1sa1msa1am1dma-73_3    -61.51244704861
1sa1msa1am1dma-67_11   -61.52648751817
1sa1msa1am1dma-41_1    -61.54104569223
1sa1msa1am1dma-109_11  -61.49677303904
1sa1msa1am1dma-6_1     -61.57193373869
1sa1msa1am1dma-85_7    -61.51172506386
1sa1msa1am1dma-78_7    -61.54948235379
1sa1msa1am1dma-27_11   -61.54805368092
1sa1msa1am1dma-96_2    -61.49728254309
1sa1msa1am1dma-99_10   -61.5290988054 
1sa1msa1am1dma-52_4    -61.52124195364
1sa1msa1am1dma-60_6    -61.51445197476
1sa1msa1am1dma-104_8   -61.49686104672
1sa1msa1am1dma-122_5   -61.48589256822
1sa1msa1am1dma-129_1   -61.5089385631 
1sa1msa1am1dma-74_9    -61.52446133466
1sa1msa1am1dma-110_7   -61.49908198425
1sa1msa1am1dma-89_9    -61.52670813387
1sa1msa1am1dma-17_9    -61.52811013377
1sa1msa1am1dma-67_2    -61.50758692358
1sa1msa1am1dma-108_8   -61.51818972389
1sa1msa1am1dma-54_10   -61.52106789258
1sa1msa1am1dma-91_6    -61.52642397304
1sa1msa1am1dma-117_3   -61.49256240277
1sa1msa1am1dma-31_4    -61.52181845141
1sa1msa1am1dma-125_1   -61.51052603041
1sa1msa1am1dma-78_9    -61.54512895354
1sa1msa1am1dma-85_9    -61.50862854524
1sa1msa1am1dma-71_11   -61.53034398734
1sa1msa1am1dma-22_1    -61.54575136741
1sa1msa1am1dma-136_4   -61.49209252448
1sa1msa1am1dma-31_11   -61.52203316464
1sa1msa1am1dma-3_11    -61.54902800745
1sa1msa1am1dma-29_5    -61.52964624398
1sa1msa1am1dma-10_3    -61.54763730087
1sa1msa1am1dma-104_6   -61.50895938182
1sa1msa1am1dma-60_8    -61.51513059323
1sa1msa1am1dma-82_3    -61.52627380362
1sa1msa1am1dma-1_5     -61.54636565738
1sa1msa1am1dma-46_5    -61.52431477039
1sa1msa1am1dma-14_10   -61.54051114079
1sa1msa1am1dma-89_7    -61.52017562891
1sa1msa1am1dma-110_9   -61.49443351744
1sa1msa1am1dma-74_7    -61.51589100953
1sa1msa1am1dma-22_6    -61.53471152191
1sa1msa1am1dma-136_3   -61.49601783337
1sa1msa1am1dma-59_9    -61.5262381496 
1sa1msa1am1dma-29_2    -61.52283122486
1sa1msa1am1dma-10_4    -61.55307801422
1sa1msa1am1dma-104_1   -61.53000658991
1sa1msa1am1dma-82_4    -61.53026568733
1sa1msa1am1dma-1_2     -61.53425485422
1sa1msa1am1dma-94_10   -61.52356605068
1sa1msa1am1dma-36_9    -61.53052423403
1sa1msa1am1dma-46_2    -61.52882109108
1sa1msa1am1dma-129_8   -61.49095813951
1sa1msa1am1dma-67_5    -61.51753962184
1sa1msa1am1dma-55_7    -61.52122710881
1sa1msa1am1dma-131_9   -61.49299499618
1sa1msa1am1dma-104_11  -61.51992099377
1sa1msa1am1dma-91_1    -61.53635657301
1sa1msa1am1dma-117_4   -61.49699427379
1sa1msa1am1dma-31_3    -61.52039115965
1sa1msa1am1dma-6_8     -61.55235147669
1sa1msa1am1dma-41_8    -61.52734678876
1sa1msa1am1dma-125_6   -61.47133561633
1sa1msa1am1dma-121_10  -61.4936870504 
1sa1msa1am1dma-87_8    -61.52870454873
1sa1msa1am1dma-133_11  -61.48173821262
1sa1msa1am1dma-33_5    -61.52296624368
1sa1msa1am1dma-38_1    -61.54425122786
1sa1msa1am1dma-115_2   -61.50392260266
1sa1msa1am1dma-93_7    -61.5273788421 
1sa1msa1am1dma-116_10  -61.48642072124
1sa1msa1am1dma-57_1    -61.54380519969
1sa1msa1am1dma-65_3    -61.51103780912
1sa1msa1am1dma-15_8    -61.5551347378 
1sa1msa1am1dma-78_10   -61.53115720513
1sa1msa1am1dma-98_3    -61.52329032239
1sa1msa1am1dma-112_8   -61.51535499968
1sa1msa1am1dma-76_6    -61.53533627375
1sa1msa1am1dma-38_10   -61.52333054504
1sa1msa1am1dma-44_4    -61.52885429607
1sa1msa1am1dma-3_4     -61.55441507619
1sa1msa1am1dma-86_11   -61.5444198193 
1sa1msa1am1dma-80_2    -61.50395130874
1sa1msa1am1dma-106_7   -61.52500352169
1sa1msa1am1dma-62_9    -61.52204980875
1sa1msa1am1dma-12_2    -61.55400616144
1sa1msa1am1dma-134_5   -61.48666914584
1sa1msa1am1dma-19_6    -61.54888674994
1sa1msa1am1dma-76_1    -61.53708116959
1sa1msa1am1dma-8_7     -61.5460107764 
1sa1msa1am1dma-44_3    -61.51505405606
1sa1msa1am1dma-34_8    -61.54439849697
1sa1msa1am1dma-3_3     -61.54828996518
1sa1msa1am1dma-80_5    -61.52095752425
1sa1msa1am1dma-12_5    -61.55365608572
1sa1msa1am1dma-23_10   -61.53171470071
1sa1msa1am1dma-134_2   -61.49401668013
1sa1msa1am1dma-20_7    -61.5184115617 
1sa1msa1am1dma-19_1    -61.56199687254
1sa1msa1am1dma-63_10   -61.52871297844
1sa1msa1am1dma-43_9    -61.53104693386
1sa1msa1am1dma-127_7   -61.48092251982
1sa1msa1am1dma-4_9     -61.54576033432
1sa1msa1am1dma-33_2    -61.5304579787 
1sa1msa1am1dma-38_6    -61.51147877721
1sa1msa1am1dma-115_5   -61.49985843251
1sa1msa1am1dma-46_11   -61.51978208759
1sa1msa1am1dma-57_6    -61.52499722814
1sa1msa1am1dma-133_8   -61.49223279268
1sa1msa1am1dma-128_11  -61.52999731903
1sa1msa1am1dma-65_4    -61.51024487823
1sa1msa1am1dma-98_4    -61.51031242109
1sa1msa1am1dma-112_1   -61.52590581725
1sa1msa1am1dma-8_9     -61.54695908318
1sa1msa1am1dma-34_6    -61.54668154687
1sa1msa1am1dma-120_3   -61.48235748748
1sa1msa1am1dma-119_5   -61.49754978118
1sa1msa1am1dma-10_11   -61.55094116148
1sa1msa1am1dma-20_9    -61.51715906628
1sa1msa1am1dma-50_2    -61.52656099271
1sa1msa1am1dma-69_4    -61.51682220179
1sa1msa1am1dma-35_10   -61.51372928705
1sa1msa1am1dma-94_4    -61.5186911032 
1sa1msa1am1dma-7_10    -61.54870819559
1sa1msa1am1dma-87_1    -61.53688764308
1sa1msa1am1dma-4_7     -61.54314536154
1sa1msa1am1dma-127_9   -61.48630054977
1sa1msa1am1dma-43_7    -61.53821304542
1sa1msa1am1dma-75_10   -61.52147801582
1sa1msa1am1dma-48_3    -61.52701959727
1sa1msa1am1dma-38_8    -61.52975713926
1sa1msa1am1dma-71_5    -61.5245680772 
1sa1msa1am1dma-27_3    -61.54141780508
1sa1msa1am1dma-133_6   -61.48695683178
1sa1msa1am1dma-57_8    -61.516481807  
1sa1msa1am1dma-50_11   -61.5210222146 
1sa1msa1am1dma-138_2   -61.49197978604
1sa1msa1am1dma-15_1    -61.5688192146 
1sa1msa1am1dma-101_4   -61.5133206474 
1sa1msa1am1dma-87_6    -61.5281199959 
1sa1msa1am1dma-48_4    -61.52403360586
1sa1msa1am1dma-125_11  -61.49073403371
1sa1msa1am1dma-71_2    -61.501380285  
1sa1msa1am1dma-93_9    -61.5329735539 
1sa1msa1am1dma-27_4    -61.54274715103
1sa1msa1am1dma-133_1   -61.50939442922
1sa1msa1am1dma-138_5   -61.48555558301
1sa1msa1am1dma-100_10  -61.49832765799
1sa1msa1am1dma-15_6    -61.55388149022
1sa1msa1am1dma-101_3   -61.48864774672
1sa1msa1am1dma-90_11   -61.51909930726
1sa1msa1am1dma-76_8    -61.5186011095 
1sa1msa1am1dma-112_6   -61.50573779236
1sa1msa1am1dma-34_1    -61.55992798525
1sa1msa1am1dma-120_4   -61.48967937321
1sa1msa1am1dma-119_2   -61.48733655684
1sa1msa1am1dma-62_7    -61.51338740005
1sa1msa1am1dma-106_9   -61.51984220541
1sa1msa1am1dma-50_5    -61.5227590177 
1sa1msa1am1dma-69_3    -61.51846942155
1sa1msa1am1dma-94_3    -61.50576561866
1sa1msa1am1dma-19_8    -61.54603115901
1sa1msa1am1dma-17_4    -61.53483692922
1sa1msa1am1dma-103_1   -61.5318535534 
1sa1msa1am1dma-108_5   -61.51136264636
1sa1msa1am1dma-103_10  -61.4972594884 
1sa1msa1am1dma-25_6    -61.541426085  
1sa1msa1am1dma-131_3   -61.49083441347
1sa1msa1am1dma-48_11   -61.53163842197
1sa1msa1am1dma-78_4    -61.52364880434
1sa1msa1am1dma-85_4    -61.51682778075
1sa1msa1am1dma-126_11  -61.53749352438
1sa1msa1am1dma-6_2     -61.55327777902
1sa1msa1am1dma-31_9    -61.52355010638
1sa1msa1am1dma-41_2    -61.52399320298
1sa1msa1am1dma-52_7    -61.52701960773
1sa1msa1am1dma-136_9   -61.49542771494
1sa1msa1am1dma-96_1    -61.53509863724
1sa1msa1am1dma-60_5    -61.52162759517
1sa1msa1am1dma-59_3    -61.52782232137
1sa1msa1am1dma-29_8    -61.52761879723
1sa1msa1am1dma-36_3    -61.51848714807
1sa1msa1am1dma-1_8     -61.5375035373 
1sa1msa1am1dma-46_8    -61.52761061598
1sa1msa1am1dma-122_6   -61.48572694702
1sa1msa1am1dma-93_11   -61.52112768477
1sa1msa1am1dma-110_4   -61.50020702661
1sa1msa1am1dma-129_2   -61.48872118268
1sa1msa1am1dma-96_6    -61.50958533116
1sa1msa1am1dma-10_9    -61.5441255598 
1sa1msa1am1dma-60_2    -61.51013128093
1sa1msa1am1dma-88_11   -61.51603746599
1sa1msa1am1dma-59_4    -61.53068413866
1sa1msa1am1dma-4_10    -61.54661946759
1sa1msa1am1dma-36_10   -61.52606424097
1sa1msa1am1dma-36_4    -61.51079686189
1sa1msa1am1dma-122_1   -61.513115981  
1sa1msa1am1dma-82_9    -61.54132885336
1sa1msa1am1dma-110_3   -61.4938042595 
1sa1msa1am1dma-129_5   -61.49180212195
1sa1msa1am1dma-13_11   -61.54943054198
1sa1msa1am1dma-17_3    -61.52229250499
1sa1msa1am1dma-103_6   -61.49953482848
1sa1msa1am1dma-67_8    -61.52267958939
1sa1msa1am1dma-108_2   -61.50486006666
1sa1msa1am1dma-53_11   -61.54707826739
1sa1msa1am1dma-25_1    -61.54679459703
1sa1msa1am1dma-131_4   -61.4923573066 
1sa1msa1am1dma-118_10  -61.48714374785
1sa1msa1am1dma-117_9   -61.48592230213
1sa1msa1am1dma-73_7    -61.51815557908
1sa1msa1am1dma-78_3    -61.52754327613
1sa1msa1am1dma-76_10   -61.51976479124
1sa1msa1am1dma-85_3    -61.52019935196
1sa1msa1am1dma-6_5     -61.55400262227
1sa1msa1am1dma-41_5    -61.52354901263
1sa1msa1am1dma-22_5    -61.50938659173
1sa1msa1am1dma-96_8    -61.50204439093
1sa1msa1am1dma-20_10   -61.52113244285
1sa1msa1am1dma-104_2   -61.49640554118
1sa1msa1am1dma-10_7    -61.55013557324
1sa1msa1am1dma-29_1    -61.54667702117
1sa1msa1am1dma-46_1    -61.54412749788
1sa1msa1am1dma-1_1     -61.57113755312
1sa1msa1am1dma-82_7    -61.51330781734
1sa1msa1am1dma-74_3    -61.52725972648
1sa1msa1am1dma-89_3    -61.51115112732
1sa1msa1am1dma-45_11   -61.52594406675
1sa1msa1am1dma-67_6    -61.50966216624
1sa1msa1am1dma-103_8   -61.50184306034
1sa1msa1am1dma-91_2    -61.50465979759
1sa1msa1am1dma-55_4    -61.52381015493
1sa1msa1am1dma-60_10   -61.51370122319
1sa1msa1am1dma-73_9    -61.51591871272
1sa1msa1am1dma-117_7   -61.49273136324
1sa1msa1am1dma-125_5   -61.46560983434
1sa1msa1am1dma-115_10  -61.50963163292
1sa1msa1am1dma-67_1    -61.53604389752
1sa1msa1am1dma-91_5    -61.51040675277
1sa1msa1am1dma-55_3    -61.52776866261
1sa1msa1am1dma-25_8    -61.54084929239
1sa1msa1am1dma-130_11  -61.47980431555
1sa1msa1am1dma-125_2   -61.47647106553
1sa1msa1am1dma-31_7    -61.51944451316
1sa1msa1am1dma-136_7   -61.49880757988
1sa1msa1am1dma-52_9    -61.53093303106
1sa1msa1am1dma-22_2    -61.5013593705 
1sa1msa1am1dma-104_5   -61.50726061454
1sa1msa1am1dma-29_6    -61.52635462796
1sa1msa1am1dma-122_8   -61.48474330847
1sa1msa1am1dma-46_6    -61.52116241173
1sa1msa1am1dma-1_6     -61.55205996069
1sa1msa1am1dma-9_10    -61.54340121088
1sa1msa1am1dma-74_4    -61.53344116688
1sa1msa1am1dma-85_11   -61.50865360176
1sa1msa1am1dma-89_4    -61.52347003682
1sa1msa1am1dma-8_4     -61.54622136694
1sa1msa1am1dma-97_10   -61.52696793266
1sa1msa1am1dma-76_2    -61.50376664857
1sa1msa1am1dma-29_11   -61.52769019654
1sa1msa1am1dma-119_8   -61.48584153292
1sa1msa1am1dma-80_6    -61.53078041552
1sa1msa1am1dma-12_6    -61.54679764411
1sa1msa1am1dma-106_3   -61.51003226137
1sa1msa1am1dma-69_9    -61.51664941024
1sa1msa1am1dma-19_2    -61.55048633251
1sa1msa1am1dma-94_9    -61.51432830153
1sa1msa1am1dma-20_4    -61.522991525  
1sa1msa1am1dma-134_1   -61.50759948767
1sa1msa1am1dma-33_1    -61.54522994613
1sa1msa1am1dma-127_4   -61.4923453341 
1sa1msa1am1dma-71_8    -61.52713641252
1sa1msa1am1dma-115_6   -61.49410282582
1sa1msa1am1dma-122_10  -61.49140078347
1sa1msa1am1dma-38_5    -61.5140138471 
1sa1msa1am1dma-69_11   -61.52736319764
1sa1msa1am1dma-57_5    -61.52181863797
1sa1msa1am1dma-93_3    -61.52689233428
1sa1msa1am1dma-98_7    -61.51493184692
1sa1msa1am1dma-65_7    -61.50692850338
1sa1msa1am1dma-101_9   -61.50735115875
1sa1msa1am1dma-107_11  -61.50043003104
1sa1msa1am1dma-33_6    -61.52193817342
1sa1msa1am1dma-127_3   -61.47107877898
1sa1msa1am1dma-115_1   -61.52447743415
1sa1msa1am1dma-48_9    -61.52516127333
1sa1msa1am1dma-38_2    -61.509711603  
1sa1msa1am1dma-72_11   -61.53503270623
1sa1msa1am1dma-27_9    -61.54799499605
1sa1msa1am1dma-57_2    -61.52943095777
1sa1msa1am1dma-93_4    -61.51368393903
1sa1msa1am1dma-138_8   -61.49116743276
1sa1msa1am1dma-57_10   -61.52854590736
1sa1msa1am1dma-8_3     -61.550162804  
1sa1msa1am1dma-76_5    -61.52613793984
1sa1msa1am1dma-17_10   -61.53932309366
1sa1msa1am1dma-80_1    -61.53638662667
1sa1msa1am1dma-3_7     -61.54621184722
1sa1msa1am1dma-120_9   -61.48292358725
1sa1msa1am1dma-44_7    -61.52481243585
1sa1msa1am1dma-12_1    -61.56853696273
1sa1msa1am1dma-106_4   -61.50994930475
1sa1msa1am1dma-32_11   -61.52036641552
1sa1msa1am1dma-19_5    -61.54981474858
1sa1msa1am1dma-20_3    -61.52904509223
1sa1msa1am1dma-134_6   -61.48019221101
1sa1msa1am1dma-50_8    -61.52228507279
1sa1msa1am1dma-43_3    -61.52205188551
1sa1msa1am1dma-33_8    -61.52082256921
1sa1msa1am1dma-4_3     -61.55056726811
1sa1msa1am1dma-87_5    -61.5321121743 
1sa1msa1am1dma-64_11   -61.51502412431
1sa1msa1am1dma-71_1    -61.53546218327
1sa1msa1am1dma-48_7    -61.5301484131 
1sa1msa1am1dma-133_2   -61.48206249867
1sa1msa1am1dma-27_7    -61.54438974433
1sa1msa1am1dma-41_10   -61.52205389349
1sa1msa1am1dma-15_5    -61.54651726589
1sa1msa1am1dma-138_6   -61.49185147649
1sa1msa1am1dma-112_5   -61.50139164683
1sa1msa1am1dma-119_1   -61.51049651589
1sa1msa1am1dma-44_9    -61.52522842415
1sa1msa1am1dma-120_7   -61.48985090401
1sa1msa1am1dma-3_9     -61.55408633891
1sa1msa1am1dma-34_2    -61.5324746086 
1sa1msa1am1dma-24_11   -61.5450909075 
1sa1msa1am1dma-62_4    -61.51283116307
1sa1msa1am1dma-50_6    -61.52693077524
1sa1msa1am1dma-134_8   -61.48341484139
1sa1msa1am1dma-112_2   -61.51290465522
1sa1msa1am1dma-80_8    -61.52854368499
1sa1msa1am1dma-119_6   -61.4861896332 
1sa1msa1am1dma-81_10   -61.52899292127
1sa1msa1am1dma-34_5    -61.53218024261
1sa1msa1am1dma-62_3    -61.50861504388
1sa1msa1am1dma-12_8    -61.55072365092
1sa1msa1am1dma-94_7    -61.51907047415
1sa1msa1am1dma-69_7    -61.52137535874
1sa1msa1am1dma-50_1    -61.54363055502
1sa1msa1am1dma-43_4    -61.52397543275
1sa1msa1am1dma-4_4     -61.5537594111 
1sa1msa1am1dma-87_2    -61.49851700578
1sa1msa1am1dma-134_10  -61.48948513344
1sa1msa1am1dma-115_8   -61.51503711801
1sa1msa1am1dma-71_6    -61.52463222231
1sa1msa1am1dma-133_5   -61.4828757714 
1sa1msa1am1dma-111_11  -61.50042831653
1sa1msa1am1dma-101_7   -61.48810403344
1sa1msa1am1dma-65_9    -61.52212397572
1sa1msa1am1dma-98_9    -61.50422683276
1sa1msa1am1dma-15_2    -61.55277733595
1sa1msa1am1dma-138_1   -61.50893901435
1sa1msa1am1dma-28_8    -61.5217894394 
1sa1msa1am1dma-58_3    -61.51901662396
1sa1msa1am1dma-74_10   -61.5221793803 
1sa1msa1am1dma-61_5    -61.53142585166
1sa1msa1am1dma-97_1    -61.5356764117 
1sa1msa1am1dma-53_7    -61.55591143345
1sa1msa1am1dma-137_9   -61.50805574704
1sa1msa1am1dma-51_11   -61.52851275088
1sa1msa1am1dma-128_2   -61.4905794387 
1sa1msa1am1dma-111_4   -61.4961604086 
1sa1msa1am1dma-47_8    -61.52902779698
1sa1msa1am1dma-123_6   -61.49233488413
1sa1msa1am1dma-37_3    -61.52536173372
1sa1msa1am1dma-130_3   -61.48583656159
1sa1msa1am1dma-24_6    -61.53293464697
1sa1msa1am1dma-11_11   -61.5355941028 
1sa1msa1am1dma-109_5   -61.515535651  
1sa1msa1am1dma-102_1   -61.53115194608
1sa1msa1am1dma-16_4    -61.54707386784
1sa1msa1am1dma-40_2    -61.51409093636
1sa1msa1am1dma-7_2     -61.54221925797
1sa1msa1am1dma-30_9    -61.53290541906
1sa1msa1am1dma-6_10    -61.54696030586
1sa1msa1am1dma-84_4    -61.51429730673
1sa1msa1am1dma-34_10   -61.55269576452
1sa1msa1am1dma-79_4    -61.5129767757 
1sa1msa1am1dma-130_4   -61.49683365914
1sa1msa1am1dma-24_1    -61.54402032881
1sa1msa1am1dma-109_2   -61.49176296823
1sa1msa1am1dma-102_6   -61.49867913974
1sa1msa1am1dma-66_8    -61.5069926144 
1sa1msa1am1dma-91_11   -61.50873181979
1sa1msa1am1dma-16_3    -61.5409471172 
1sa1msa1am1dma-40_5    -61.53030990937
1sa1msa1am1dma-7_5     -61.55183955317
1sa1msa1am1dma-84_3    -61.49642761042
1sa1msa1am1dma-79_3    -61.50570974382
1sa1msa1am1dma-116_9   -61.49152804884
1sa1msa1am1dma-72_7    -61.55078423267
1sa1msa1am1dma-124_11  -61.49104909235
1sa1msa1am1dma-58_4    -61.52633420057
1sa1msa1am1dma-61_2    -61.52025094053
1sa1msa1am1dma-11_9    -61.54045070797
1sa1msa1am1dma-97_6    -61.51021114507
1sa1msa1am1dma-101_10  -61.50689132747
1sa1msa1am1dma-128_5   -61.50447316165
1sa1msa1am1dma-111_3   -61.48660600989
1sa1msa1am1dma-83_9    -61.52128888987
1sa1msa1am1dma-123_1   -61.51046078634
1sa1msa1am1dma-37_4    -61.53096305363
1sa1msa1am1dma-87_11   -61.52502514016
1sa1msa1am1dma-54_4    -61.52492795968
1sa1msa1am1dma-39_10   -61.50727390869
1sa1msa1am1dma-90_2    -61.51421558949
1sa1msa1am1dma-66_6    -61.51439371817
1sa1msa1am1dma-102_8   -61.5117765244 
1sa1msa1am1dma-124_5   -61.48814887306
1sa1msa1am1dma-72_9    -61.54628126749
1sa1msa1am1dma-116_7   -61.49434268915
1sa1msa1am1dma-28_1    -61.54517935402
1sa1msa1am1dma-11_7    -61.5496268201 
1sa1msa1am1dma-105_2   -61.51619042789
