Number of files in database_s1.pkl: 30501
Number of files in database_s2.pkl: 30501
Example output:
info  cluster_type                                                                       1am1fa
      component_ratio                                                                    [1, 1]
1msa1fa1am1dma-33_2    -50.61703992826
1msa1fa1am1dma-43_9    -50.62966822104
1msa1fa1am1dma-50_2    -50.6026229277 
1msa1fa1am1dma-20_9    -50.64615197299
1msa1fa1am1dma-7_10    -50.63213994198
1msa1fa1am1dma-69_4    -50.62051181416
1msa1fa1am1dma-57_10   -50.63915239098
1msa1fa1am1dma-34_6    -50.64235822996
1msa1fa1am1dma-72_11   -50.64427476126
1msa1fa1am1dma-15_1    -50.66366884771
1msa1fa1am1dma-32_11   -50.63670921712
1msa1fa1am1dma-57_8    -50.62850458866
1msa1fa1am1dma-27_3    -50.6344517112 
1msa1fa1am1dma-38_8    -50.63509718555
1msa1fa1am1dma-48_3    -50.61882402935
1msa1fa1am1dma-71_5    -50.60342133274
1msa1fa1am1dma-1_7     -50.65075001325
1msa1fa1am1dma-17_10   -50.63659805741
1msa1fa1am1dma-43_7    -50.62950789768
1msa1fa1am1dma-15_6    -50.64674672518
1msa1fa1am1dma-27_4    -50.63542257777
1msa1fa1am1dma-48_4    -50.6119187883 
1msa1fa1am1dma-71_2    -50.62391548031
1msa1fa1am1dma-29_11   -50.62718166333
1msa1fa1am1dma-50_5    -50.62172300221
1msa1fa1am1dma-69_11   -50.62997620242
1msa1fa1am1dma-19_8    -50.64302360704
1msa1fa1am1dma-69_3    -50.61505635053
1msa1fa1am1dma-62_7    -50.61164890674
1msa1fa1am1dma-34_1    -50.65399691107
1msa1fa1am1dma-76_8    -50.61584556365
1msa1fa1am1dma-36_7    -50.64346565356
1msa1fa1am1dma-59_7    -50.61294099742
1msa1fa1am1dma-60_1    -50.63747639832
1msa1fa1am1dma-22_8    -50.63858321669
1msa1fa1am1dma-52_3    -50.63957801332
1msa1fa1am1dma-41_6    -50.62742400607
1msa1fa1am1dma-3_6     -50.65154376017
1msa1fa1am1dma-85_11   -50.60499127661
1msa1fa1am1dma-8_2     -50.63208193152
1msa1fa1am1dma-73_4    -50.61415721041
1msa1fa1am1dma-25_2    -50.61278268163
1msa1fa1am1dma-55_9    -50.62729840154
1msa1fa1am1dma-41_1    -50.64666426385
1msa1fa1am1dma-78_7    -50.6267130694 
1msa1fa1am1dma-85_7    -50.60902313984
1msa1fa1am1dma-3_1     -50.6681327065 
1msa1fa1am1dma-8_5     -50.64876570081
1msa1fa1am1dma-73_3    -50.61042841264
1msa1fa1am1dma-25_5    -50.64120438859
1msa1fa1am1dma-20_10   -50.64117710144
1msa1fa1am1dma-17_7    -50.63588288504
1msa1fa1am1dma-60_10   -50.61868946455
1msa1fa1am1dma-74_9    -50.62783590162
1msa1fa1am1dma-45_11   -50.62281993882
1msa1fa1am1dma-60_6    -50.62238817297
1msa1fa1am1dma-52_4    -50.6256247576 
1msa1fa1am1dma-31_4    -50.63949571284
1msa1fa1am1dma-85_9    -50.60508913686
1msa1fa1am1dma-78_9    -50.61929053584
1msa1fa1am1dma-13_11   -50.63964628267
1msa1fa1am1dma-67_2    -50.6116527747 
1msa1fa1am1dma-17_9    -50.63729568583
1msa1fa1am1dma-36_10   -50.65102866118
1msa1fa1am1dma-74_7    -50.61746617443
1msa1fa1am1dma-82_3    -50.62694467031
1msa1fa1am1dma-4_5     -50.64997190052
1msa1fa1am1dma-76_10   -50.61372930479
1msa1fa1am1dma-46_5    -50.62317380986
1msa1fa1am1dma-29_5    -50.62052907607
1msa1fa1am1dma-3_11    -50.6285043632 
1msa1fa1am1dma-60_8    -50.62470953924
1msa1fa1am1dma-10_3    -50.64765934312
1msa1fa1am1dma-53_11   -50.63507778579
1msa1fa1am1dma-22_1    -50.65801033876
1msa1fa1am1dma-48_11   -50.60965900123
1msa1fa1am1dma-4_2     -50.65031023158
1msa1fa1am1dma-82_4    -50.62160539988
1msa1fa1am1dma-46_2    -50.61343537058
1msa1fa1am1dma-36_9    -50.65109708185
1msa1fa1am1dma-29_2    -50.62167285865
1msa1fa1am1dma-59_9    -50.61407998859
1msa1fa1am1dma-10_4    -50.65088343685
1msa1fa1am1dma-22_6    -50.64264480034
1msa1fa1am1dma-41_8    -50.61677728358
1msa1fa1am1dma-31_3    -50.64115133194
1msa1fa1am1dma-3_8     -50.63953081729
1msa1fa1am1dma-55_7    -50.62525233098
1msa1fa1am1dma-67_5    -50.62423654325
1msa1fa1am1dma-63_9    -50.62954491485
1msa1fa1am1dma-13_2    -50.61881126382
1msa1fa1am1dma-18_6    -50.64027775697
1msa1fa1am1dma-77_6    -50.61414324951
1msa1fa1am1dma-7_4     -50.63458503227
1msa1fa1am1dma-26_11   -50.63614193364
1msa1fa1am1dma-81_2    -50.62913020218
1msa1fa1am1dma-45_4    -50.63315420191
1msa1fa1am1dma-64_3    -50.60422400899
1msa1fa1am1dma-14_8    -50.63687522304
1msa1fa1am1dma-66_11   -50.62456561824
1msa1fa1am1dma-32_5    -50.62822327698
1msa1fa1am1dma-39_1    -50.65068291759
1msa1fa1am1dma-43_10   -50.63557211315
1msa1fa1am1dma-58_10   -50.61152813036
1msa1fa1am1dma-64_4    -50.60844868988
1msa1fa1am1dma-8_10    -50.63959608031
1msa1fa1am1dma-42_9    -50.61331281096
1msa1fa1am1dma-32_2    -50.61507474623
1msa1fa1am1dma-39_6    -50.63617495635
1msa1fa1am1dma-83_10   -50.61865147865
1msa1fa1am1dma-13_5    -50.6483940624 
1msa1fa1am1dma-18_1    -50.65800735494
1msa1fa1am1dma-21_7    -50.63442193624
1msa1fa1am1dma-77_1    -50.63461011585
1msa1fa1am1dma-18_10   -50.63955240995
1msa1fa1am1dma-81_5    -50.61568445242
1msa1fa1am1dma-7_3     -50.63269904502
1msa1fa1am1dma-45_3    -50.60335785981
1msa1fa1am1dma-35_8    -50.6124096171 
1msa1fa1am1dma-26_3    -50.62868247551
1msa1fa1am1dma-14_1    -50.66121529911
1msa1fa1am1dma-42_7    -50.62004018049
1msa1fa1am1dma-70_5    -50.6193341922 
1msa1fa1am1dma-49_3    -50.61695518794
1msa1fa1am1dma-39_8    -50.62904136779
1msa1fa1am1dma-68_4    -50.62039678358
1msa1fa1am1dma-21_9    -50.62553188868
1msa1fa1am1dma-35_6    -50.63396974318
1msa1fa1am1dma-15_10   -50.62990887216
1msa1fa1am1dma-63_7    -50.61732879825
1msa1fa1am1dma-68_3    -50.61838900734
1msa1fa1am1dma-18_8    -50.6175374187 
1msa1fa1am1dma-30_11   -50.63444864368
1msa1fa1am1dma-77_8    -50.6165737037 
1msa1fa1am1dma-35_1    -50.65309872877
1msa1fa1am1dma-26_4    -50.63259221182
1msa1fa1am1dma-70_11   -50.60153013077
1msa1fa1am1dma-14_6    -50.63658449819
1msa1fa1am1dma-55_10   -50.64333083565
1msa1fa1am1dma-70_2    -50.60819716588
1msa1fa1am1dma-49_4    -50.61220662306
1msa1fa1am1dma-5_10    -50.63687653312
1msa1fa1am1dma-72_4    -50.62929563325
1msa1fa1am1dma-9_2     -50.62257601798
1msa1fa1am1dma-47_11   -50.64782555513
1msa1fa1am1dma-2_6     -50.64769897336
1msa1fa1am1dma-40_6    -50.62244313217
1msa1fa1am1dma-62_10   -50.61265473117
1msa1fa1am1dma-54_9    -50.61522673975
1msa1fa1am1dma-24_2    -50.62398998112
1msa1fa1am1dma-37_7    -50.62532800072
1msa1fa1am1dma-22_10   -50.63101673451
1msa1fa1am1dma-53_3    -50.60369511531
1msa1fa1am1dma-23_8    -50.62768155002
1msa1fa1am1dma-61_1    -50.63756291484
1msa1fa1am1dma-58_7    -50.63316871029
1msa1fa1am1dma-75_9    -50.62286002727
1msa1fa1am1dma-53_4    -50.61527007062
1msa1fa1am1dma-39_10   -50.64307940733
1msa1fa1am1dma-61_6    -50.61074655182
1msa1fa1am1dma-72_3    -50.62153480933
1msa1fa1am1dma-79_10   -50.61428938549
1msa1fa1am1dma-9_5     -50.63391708617
1msa1fa1am1dma-2_1     -50.66632281097
1msa1fa1am1dma-84_7    -50.61170209793
1msa1fa1am1dma-79_7    -50.60948205285
1msa1fa1am1dma-40_1    -50.65212149463
1msa1fa1am1dma-16_7    -50.63928298918
1msa1fa1am1dma-24_5    -50.62369592769
1msa1fa1am1dma-47_5    -50.61754935211
1msa1fa1am1dma-5_5     -50.63312804866
1msa1fa1am1dma-83_3    -50.60065361712
1msa1fa1am1dma-75_7    -50.61781759048
1msa1fa1am1dma-23_1    -50.65842910855
1msa1fa1am1dma-11_3    -50.62739904173
1msa1fa1am1dma-61_8    -50.62242953413
1msa1fa1am1dma-28_5    -50.63884611345
1msa1fa1am1dma-79_9    -50.61987006273
1msa1fa1am1dma-84_9    -50.6144458214 
1msa1fa1am1dma-30_4    -50.62178516173
1msa1fa1am1dma-16_9    -50.64738459029
1msa1fa1am1dma-66_2    -50.60766351881
1msa1fa1am1dma-1_11    -50.64343593805
1msa1fa1am1dma-2_8     -50.64083972642
1msa1fa1am1dma-30_3    -50.64069134948
1msa1fa1am1dma-40_8    -50.62839456218
1msa1fa1am1dma-74_10   -50.61820811465
1msa1fa1am1dma-66_5    -50.61712074816
1msa1fa1am1dma-54_7    -50.61671559929
1msa1fa1am1dma-37_9    -50.62575074454
1msa1fa1am1dma-47_2    -50.61435235825
1msa1fa1am1dma-83_4    -50.6201712103 
1msa1fa1am1dma-5_2     -50.62356953588
1msa1fa1am1dma-34_10   -50.64848727654
1msa1fa1am1dma-23_6    -50.62941566482
1msa1fa1am1dma-11_11   -50.643981461  
1msa1fa1am1dma-11_4    -50.62990427694
1msa1fa1am1dma-58_9    -50.62183287353
1msa1fa1am1dma-28_2    -50.63258460895
1msa1fa1am1dma-48_10   -50.60181868017
1msa1fa1am1dma-74_1    -50.63456421773
1msa1fa1am1dma-82_5    -50.61610945294
1msa1fa1am1dma-4_3     -50.64516400313
1msa1fa1am1dma-36_8    -50.6431201564 
1msa1fa1am1dma-46_3    -50.61487750943
1msa1fa1am1dma-59_8    -50.61864970961
1msa1fa1am1dma-29_3    -50.63227950946
1msa1fa1am1dma-10_5    -50.64045563747
1msa1fa1am1dma-22_7    -50.63984965294
1msa1fa1am1dma-31_2    -50.62300399747
1msa1fa1am1dma-41_9    -50.64063818544
1msa1fa1am1dma-3_9     -50.64830546545
1msa1fa1am1dma-55_6    -50.63525114259
1msa1fa1am1dma-67_4    -50.62976907785
1msa1fa1am1dma-31_5    -50.63574495905
1msa1fa1am1dma-78_8    -50.62133453977
1msa1fa1am1dma-85_8    -50.60576999883
1msa1fa1am1dma-13_10   -50.65297908811
1msa1fa1am1dma-55_1    -50.64404436004
1msa1fa1am1dma-17_8    -50.63841128262
1msa1fa1am1dma-67_3    -50.61126006543
1msa1fa1am1dma-36_11   -50.64150593028
1msa1fa1am1dma-74_6    -50.61309795341
1msa1fa1am1dma-76_11   -50.61250986747
1msa1fa1am1dma-4_4     -50.64469548589
1msa1fa1am1dma-82_2    -50.62646632342
1msa1fa1am1dma-46_4    -50.60724604804
1msa1fa1am1dma-3_10    -50.64801415562
1msa1fa1am1dma-29_4    -50.62712281773
1msa1fa1am1dma-10_2    -50.63057654871
1msa1fa1am1dma-60_9    -50.62196581624
1msa1fa1am1dma-53_10   -50.63020122798
1msa1fa1am1dma-85_6    -50.60089355922
1msa1fa1am1dma-78_6    -50.62984762204
1msa1fa1am1dma-73_2    -50.61406246944
1msa1fa1am1dma-8_4     -50.63923251158
1msa1fa1am1dma-25_4    -50.63258427786
1msa1fa1am1dma-20_11   -50.64549507125
1msa1fa1am1dma-17_6    -50.6331307439 
1msa1fa1am1dma-60_11   -50.61814051194
1msa1fa1am1dma-74_8    -50.61572199327
1msa1fa1am1dma-36_1    -50.65444484046
1msa1fa1am1dma-45_10   -50.61608996197
1msa1fa1am1dma-59_1    -50.64676534595
1msa1fa1am1dma-60_7    -50.6213198458 
1msa1fa1am1dma-52_5    -50.62597706387
1msa1fa1am1dma-36_6    -50.6338199396 
1msa1fa1am1dma-59_6    -50.62505243599
1msa1fa1am1dma-52_2    -50.61675586059
1msa1fa1am1dma-22_9    -50.63740827599
1msa1fa1am1dma-41_7    -50.6262393962 
1msa1fa1am1dma-85_1    -50.62985854137
1msa1fa1am1dma-3_7     -50.63656273039
1msa1fa1am1dma-78_1    -50.63426878074
1msa1fa1am1dma-73_5    -50.62179742872
1msa1fa1am1dma-85_10   -50.59987846341
1msa1fa1am1dma-8_3     -50.6406529828 
1msa1fa1am1dma-55_8    -50.63603211324
1msa1fa1am1dma-25_3    -50.63719234079
1msa1fa1am1dma-17_1    -50.66089466816
1msa1fa1am1dma-15_7    -50.63550174472
1msa1fa1am1dma-27_5    -50.63796564414
1msa1fa1am1dma-48_5    -50.60866952298
1msa1fa1am1dma-29_10   -50.60579876375
1msa1fa1am1dma-71_3    -50.62207671578
1msa1fa1am1dma-1_1     -50.67137094252
1msa1fa1am1dma-43_1    -50.65032416007
1msa1fa1am1dma-69_10   -50.62584011822
1msa1fa1am1dma-50_4    -50.62579444566
1msa1fa1am1dma-69_2    -50.60468858697
1msa1fa1am1dma-19_9    -50.63768110727
1msa1fa1am1dma-62_6    -50.61034886633
1msa1fa1am1dma-76_9    -50.61914493908
1msa1fa1am1dma-20_8    -50.63609614533
1msa1fa1am1dma-50_3    -50.63462789656
1msa1fa1am1dma-69_5    -50.62146623614
1msa1fa1am1dma-7_11    -50.64575545   
1msa1fa1am1dma-62_1    -50.63399536932
1msa1fa1am1dma-57_11   -50.64804901093
1msa1fa1am1dma-34_7    -50.63162738837
1msa1fa1am1dma-72_10   -50.63958280203
1msa1fa1am1dma-32_10   -50.62982458338
1msa1fa1am1dma-27_2    -50.63961530902
1msa1fa1am1dma-57_9    -50.63366303835
1msa1fa1am1dma-48_2    -50.62129343443
1msa1fa1am1dma-38_9    -50.63489089974
1msa1fa1am1dma-71_4    -50.60876535151
1msa1fa1am1dma-17_11   -50.62650967838
1msa1fa1am1dma-1_6     -50.64424385333
1msa1fa1am1dma-43_6    -50.63202621938
1msa1fa1am1dma-20_6    -50.63440810936
1msa1fa1am1dma-41_11   -50.62967394533
1msa1fa1am1dma-12_4    -50.64167124253
1msa1fa1am1dma-44_2    -50.61030649395
1msa1fa1am1dma-34_9    -50.64276635614
1msa1fa1am1dma-80_4    -50.62364508015
1msa1fa1am1dma-6_2     -50.61612309406
1msa1fa1am1dma-64_10   -50.61646401584
1msa1fa1am1dma-24_10   -50.62595371826
1msa1fa1am1dma-65_5    -50.6137740577 
1msa1fa1am1dma-57_7    -50.63207721221
1msa1fa1am1dma-38_7    -50.63435705871
1msa1fa1am1dma-1_8     -50.65230773904
1msa1fa1am1dma-43_8    -50.63526592563
1msa1fa1am1dma-33_3    -50.63509967949
1msa1fa1am1dma-65_2    -50.6166711115 
1msa1fa1am1dma-15_9    -50.64014412209
1msa1fa1am1dma-81_11   -50.62513327648
1msa1fa1am1dma-33_4    -50.63393020147
1msa1fa1am1dma-20_1    -50.66334845697
1msa1fa1am1dma-19_7    -50.6303938154 
1msa1fa1am1dma-62_8    -50.61985346042
1msa1fa1am1dma-12_3    -50.64158117161
1msa1fa1am1dma-44_5    -50.62510898361
1msa1fa1am1dma-6_5     -50.63156000987
1msa1fa1am1dma-80_3    -50.61669488573
1msa1fa1am1dma-76_7    -50.61164243156
1msa1fa1am1dma-2_9     -50.63492216129
1msa1fa1am1dma-1_10    -50.64317242064
1msa1fa1am1dma-40_9    -50.62571215411
1msa1fa1am1dma-30_2    -50.61274791884
1msa1fa1am1dma-74_11   -50.6217871612 
1msa1fa1am1dma-66_4    -50.60566273664
1msa1fa1am1dma-54_6    -50.6210720437 
1msa1fa1am1dma-47_3    -50.62090478505
1msa1fa1am1dma-37_8    -50.622997908  
1msa1fa1am1dma-5_3     -50.65137230295
1msa1fa1am1dma-34_11   -50.63957311586
1msa1fa1am1dma-83_5    -50.6290668855 
1msa1fa1am1dma-75_1    -50.63486305097
1msa1fa1am1dma-23_7    -50.63265454985
1msa1fa1am1dma-11_10   -50.63378352373
1msa1fa1am1dma-11_5    -50.63757976072
1msa1fa1am1dma-28_3    -50.63180612802
1msa1fa1am1dma-58_8    -50.62113822245
1msa1fa1am1dma-47_4    -50.62078785112
1msa1fa1am1dma-83_2    -50.61071619736
1msa1fa1am1dma-5_4     -50.62651368282
1msa1fa1am1dma-75_6    -50.59549886067
1msa1fa1am1dma-61_9    -50.61499808045
1msa1fa1am1dma-11_2    -50.6316211301 
1msa1fa1am1dma-28_4    -50.63471165216
1msa1fa1am1dma-84_8    -50.61310025534
1msa1fa1am1dma-79_8    -50.61300212073
1msa1fa1am1dma-30_5    -50.62950538329
1msa1fa1am1dma-66_3    -50.59933413283
1msa1fa1am1dma-16_8    -50.64088465427
1msa1fa1am1dma-54_1    -50.6469297872 
1msa1fa1am1dma-37_1    -50.64870232717
1msa1fa1am1dma-75_8    -50.62424110756
1msa1fa1am1dma-39_11   -50.64715939147
1msa1fa1am1dma-53_5    -50.6216718133 
1msa1fa1am1dma-61_7    -50.61393018454
1msa1fa1am1dma-58_1    -50.63842168082
1msa1fa1am1dma-9_4     -50.64075570709
1msa1fa1am1dma-79_11   -50.62324320758
1msa1fa1am1dma-72_2    -50.63656038977
1msa1fa1am1dma-79_6    -50.61214349565
1msa1fa1am1dma-84_6    -50.62007014322
1msa1fa1am1dma-16_6    -50.63709461797
1msa1fa1am1dma-24_4    -50.61983183505
1msa1fa1am1dma-9_3     -50.63799586613
1msa1fa1am1dma-72_5    -50.63199114098
1msa1fa1am1dma-79_1    -50.63462547079
1msa1fa1am1dma-2_7     -50.64602180506
1msa1fa1am1dma-84_1    -50.6320120853 
1msa1fa1am1dma-47_10   -50.64313018586
1msa1fa1am1dma-40_7    -50.6270917955 
1msa1fa1am1dma-16_1    -50.66002870099
1msa1fa1am1dma-62_11   -50.61197181947
1msa1fa1am1dma-24_3    -50.61652230031
1msa1fa1am1dma-54_8    -50.61350068489
1msa1fa1am1dma-37_6    -50.63171484457
1msa1fa1am1dma-22_11   -50.65014356742
1msa1fa1am1dma-23_9    -50.62916974727
1msa1fa1am1dma-53_2    -50.6045281106 
1msa1fa1am1dma-58_6    -50.62523155384
1msa1fa1am1dma-15_11   -50.63174235539
1msa1fa1am1dma-63_6    -50.62162803758
1msa1fa1am1dma-18_9    -50.6206956696 
1msa1fa1am1dma-68_2    -50.6097040562 
1msa1fa1am1dma-30_10   -50.61402829917
1msa1fa1am1dma-77_9    -50.61752358669
1msa1fa1am1dma-26_5    -50.63692595058
1msa1fa1am1dma-70_10   -50.62714243978
1msa1fa1am1dma-14_7    -50.63779618425
1msa1fa1am1dma-42_1    -50.65039020185
1msa1fa1am1dma-55_11   -50.64647058079
1msa1fa1am1dma-70_3    -50.61386156358
1msa1fa1am1dma-5_11    -50.63328577229
1msa1fa1am1dma-49_5    -50.62320103013
1msa1fa1am1dma-26_2    -50.63038903715
1msa1fa1am1dma-42_6    -50.62809839683
1msa1fa1am1dma-70_4    -50.62233675358
1msa1fa1am1dma-39_9    -50.6258086063 
1msa1fa1am1dma-49_2    -50.6105284005 
1msa1fa1am1dma-63_1    -50.64753921393
1msa1fa1am1dma-68_5    -50.62252133768
1msa1fa1am1dma-21_8    -50.62718317492
1msa1fa1am1dma-35_7    -50.62634375272
1msa1fa1am1dma-58_11   -50.6184170957 
1msa1fa1am1dma-8_11    -50.63636081762
1msa1fa1am1dma-64_5    -50.61567495719
1msa1fa1am1dma-32_3    -50.63744523783
1msa1fa1am1dma-42_8    -50.62623979436
1msa1fa1am1dma-39_7    -50.63326113183
1msa1fa1am1dma-13_4    -50.6435035646 
1msa1fa1am1dma-83_11   -50.62248121706
1msa1fa1am1dma-21_6    -50.63139351418
1msa1fa1am1dma-18_11   -50.62788824589
1msa1fa1am1dma-7_2     -50.63840934509
1msa1fa1am1dma-81_4    -50.62270020901
1msa1fa1am1dma-35_9    -50.62861393679
1msa1fa1am1dma-45_2    -50.60465427943
1msa1fa1am1dma-13_3    -50.64636487317
1msa1fa1am1dma-63_8    -50.6120531474 
1msa1fa1am1dma-18_7    -50.62372473994
1msa1fa1am1dma-21_1    -50.65664480906
1msa1fa1am1dma-77_7    -50.62623922639
1msa1fa1am1dma-81_3    -50.63090341445
1msa1fa1am1dma-26_10   -50.62587853224
1msa1fa1am1dma-7_5     -50.64007471163
1msa1fa1am1dma-45_5    -50.62142749303
1msa1fa1am1dma-14_9    -50.63398208941
1msa1fa1am1dma-64_2    -50.61265763838
1msa1fa1am1dma-66_10   -50.61052806578
1msa1fa1am1dma-32_4    -50.6301411919 
1msa1fa1am1dma-43_11   -50.63733736343
1msa1fa1am1eda-62_5    -54.38460071789
1msa1fa1am1eda-126_7   -54.40940528385
1msa1fa1am1eda-50_7    -54.40761066248
1msa1fa1am1eda-114_5   -54.39702912938
1msa1fa1am1eda-94_1    -54.42563333949
1msa1fa1am1eda-69_1    -54.42268053083
1msa1fa1am1eda-142_3   -54.39904386098
1msa1fa1am1eda-132_8   -54.404151031  
1msa1fa1am1eda-186_5   -54.36414474076
1msa1fa1am1eda-44_8    -54.4040857767 
1msa1fa1am1eda-170_1   -54.39929990163
1msa1fa1am1eda-84_11   -54.39180567011
1msa1fa1am1eda-34_3    -54.40669454712
1msa1fa1am1eda-185_10  -54.36122735383
1msa1fa1am1eda-149_7   -54.37822137069
1msa1fa1am1eda-6_7     -54.39575431276
1msa1fa1am1eda-163_4   -54.38420183002
1msa1fa1am1eda-27_6    -54.40286768739
1msa1fa1am1eda-151_6   -54.41663340444
1msa1fa1am1eda-15_4    -54.38491207965
1msa1fa1am1eda-87_4    -54.40598823597
1msa1fa1am1eda-43_2    -54.38799573391
1msa1fa1am1eda-33_9    -54.40711443353
1msa1fa1am1eda-48_6    -54.39167881417
1msa1fa1am1eda-145_9   -54.38738482327
1msa1fa1am1eda-135_2   -54.38108478967
1msa1fa1am1eda-44_11   -54.39267185376
1msa1fa1am1eda-163_3   -54.38983163905
1msa1fa1am1eda-145_10  -54.3886737461 
1msa1fa1am1eda-27_1    -54.42560344849
1msa1fa1am1eda-113_8   -54.39327976441
1msa1fa1am1eda-168_7   -54.39875646991
1msa1fa1am1eda-151_1   -54.41235592804
1msa1fa1am1eda-65_8    -54.41911616188
1msa1fa1am1eda-15_3    -54.40754288214
1msa1fa1am1eda-98_8    -54.37515348441
1msa1fa1am1eda-87_3    -54.39576060006
1msa1fa1am1eda-61_10   -54.38642114278
1msa1fa1am1eda-43_5    -54.39611302759
1msa1fa1am1eda-107_7   -54.40145708544
1msa1fa1am1eda-160_11  -54.40234585544
1msa1fa1am1eda-181_8   -54.36933838563
1msa1fa1am1eda-48_1    -54.42422695936
1msa1fa1am1eda-71_7    -54.39269402138
1msa1fa1am1eda-135_5   -54.38609834071
1msa1fa1am1eda-62_2    -54.38285522852
1msa1fa1am1eda-120_11  -54.38279399511
1msa1fa1am1eda-12_9    -54.41203147239
1msa1fa1am1eda-21_10   -54.40407603887
1msa1fa1am1eda-164_9   -54.39147179236
1msa1fa1am1eda-114_2   -54.38552257953
1msa1fa1am1eda-94_6    -54.40841172763
1msa1fa1am1eda-69_6    -54.39404958932
1msa1fa1am1eda-142_4   -54.39968033441
1msa1fa1am1eda-105_10  -54.39772065964
1msa1fa1am1eda-186_2   -54.36955345962
1msa1fa1am1eda-170_6   -54.38985436676
1msa1fa1am1eda-34_4    -54.39770224702
1msa1fa1am1eda-80_9    -54.40309004067
1msa1fa1am1eda-93_2    -54.37985186088
1msa1fa1am1eda-113_6   -54.39876850663
1msa1fa1am1eda-57_4    -54.38669383633
1msa1fa1am1eda-168_9   -54.39179641128
1msa1fa1am1eda-52_11   -54.39414047082
1msa1fa1am1eda-118_2   -54.37945955696
1msa1fa1am1eda-98_6    -54.39711983952
1msa1fa1am1eda-121_4   -54.409692467  
1msa1fa1am1eda-153_10  -54.39699168496
1msa1fa1am1eda-65_6    -54.41244290728
1msa1fa1am1eda-107_9   -54.39444686283
1msa1fa1am1eda-177_2   -54.37304382654
1msa1fa1am1eda-38_4    -54.39132380856
1msa1fa1am1eda-77_10   -54.39245209426
1msa1fa1am1eda-181_6   -54.38143421405
1msa1fa1am1eda-71_9    -54.38762600679
1msa1fa1am1eda-176_11  -54.38120720009
1msa1fa1am1eda-12_7    -54.40912358289
1msa1fa1am1eda-156_5   -54.38717844865
1msa1fa1am1eda-20_5    -54.40215759447
1msa1fa1am1eda-136_11  -54.40364913736
1msa1fa1am1eda-188_10  -54.35526485773
1msa1fa1am1eda-1_4     -54.40591666161
1msa1fa1am1eda-164_7   -54.38559182694
1msa1fa1am1eda-37_10   -54.39461539187
1msa1fa1am1eda-69_8    -54.39818122464
1msa1fa1am1eda-94_8    -54.3934608887 
1msa1fa1am1eda-89_11   -54.38141388638
1msa1fa1am1eda-19_3    -54.39519986459
1msa1fa1am1eda-132_1   -54.41633215774
1msa1fa1am1eda-76_3    -54.39526592954
1msa1fa1am1eda-100_3   -54.38507523026
1msa1fa1am1eda-113_10  -54.39523283115
1msa1fa1am1eda-170_8   -54.38770806059
1msa1fa1am1eda-44_1    -54.42653632861
1msa1fa1am1eda-12_11   -54.40993383879
1msa1fa1am1eda-139_5   -54.39850122957
1msa1fa1am1eda-80_7    -54.39554266108
1msa1fa1am1eda-126_9   -54.40762911524
1msa1fa1am1eda-156_2   -54.37505828291
1msa1fa1am1eda-108_10  -54.39172907639
1msa1fa1am1eda-20_2    -54.38030899787
1msa1fa1am1eda-1_3     -54.40747863285
1msa1fa1am1eda-50_9    -54.39416348055
1msa1fa1am1eda-19_4    -54.40109517069
1msa1fa1am1eda-132_6   -54.40121015931
1msa1fa1am1eda-92_11   -54.38435280826
1msa1fa1am1eda-76_4    -54.3972591958 
1msa1fa1am1eda-100_4   -54.39330317259
1msa1fa1am1eda-44_6    -54.37840123888
1msa1fa1am1eda-149_9   -54.3817228827 
1msa1fa1am1eda-139_2   -54.38509820631
1msa1fa1am1eda-93_5    -54.40953145486
1msa1fa1am1eda-113_1   -54.41931741262
1msa1fa1am1eda-27_8    -54.38786750584
1msa1fa1am1eda-57_3    -54.3882010448 
1msa1fa1am1eda-6_9     -54.39833621589
1msa1fa1am1eda-118_5   -54.40548328485
1msa1fa1am1eda-121_3   -54.41006313885
1msa1fa1am1eda-98_1    -54.42066395235
1msa1fa1am1eda-65_1    -54.42580440576
1msa1fa1am1eda-151_8   -54.40379075646
1msa1fa1am1eda-148_10  -54.38759091335
1msa1fa1am1eda-33_7    -54.39416701874
1msa1fa1am1eda-49_11   -54.40728145859
