Number of files in database_s1.pkl: 30501
Number of files in database_s2.pkl: 30501
Example output:
info  cluster_type                                                                       1am1fa
      component_ratio                                                                    [1, 1]
1msa1fa1am1dma-67_7    -1045.685241272986
1msa1fa1am1dma-31_1    -1045.745475174802
1msa1fa1am1dma-24_11   -1045.690164034445
1msa1fa1am1dma-1_7     -1045.713487210844
1msa1fa1am1dma-73_8    -1045.68520937493 
1msa1fa1am1dma-25_9    -1045.714330476771
1msa1fa1am1dma-55_2    -1045.698139663871
1msa1fa1am1dma-81_10   -1045.67987435759 
1msa1fa1am1dma-31_6    -1045.682031904521
1msa1fa1am1dma-29_7    -1045.685957085185
1msa1fa1am1dma-10_1    -1045.752579009177
1msa1fa1am1dma-22_3    -1045.707290578936
1msa1fa1am1dma-52_8    -1045.690594095963
1msa1fa1am1dma-9_11    -1045.700733602248
1msa1fa1am1dma-74_5    -1045.673498176529
1msa1fa1am1dma-82_1    -1045.723156009075
1msa1fa1am1dma-46_7    -1045.690785738408
1msa1fa1am1dma-74_10   -1045.685803427598
1msa1fa1am1dma-2_6     -1045.707910133085
1msa1fa1am1dma-9_2     -1045.693808731343
1msa1fa1am1dma-70_9    -1045.69130804559 
1msa1fa1am1dma-2_10    -1045.703035958418
1msa1fa1am1dma-39_4    -1045.694493315575
1msa1fa1am1dma-64_6    -1045.69296489882 
1msa1fa1am1dma-77_3    -1045.670197883602
1msa1fa1am1dma-11_11   -1045.708755196959
1msa1fa1am1dma-81_7    -1045.682508825746
1msa1fa1am1dma-45_1    -1045.732747941719
1msa1fa1am1dma-13_7    -1045.710031344878
1msa1fa1am1dma-34_10   -1045.723319730447
1msa1fa1am1dma-68_8    -1045.698428444486
1msa1fa1am1dma-18_3    -1045.720745261397
1msa1fa1am1dma-21_5    -1045.680014899575
1msa1fa1am1dma-77_4    -1045.689434929496
1msa1fa1am1dma-45_6    -1045.691216544916
1msa1fa1am1dma-18_4    -1045.69221175486 
1msa1fa1am1dma-21_2    -1045.70827958048 
1msa1fa1am1dma-32_7    -1045.692068366771
1msa1fa1am1dma-2_1     -1045.755456315749
1msa1fa1am1dma-9_5     -1045.709708863907
1msa1fa1am1dma-49_8    -1045.697529422397
1msa1fa1am1dma-39_3    -1045.695624963515
1msa1fa1am1dma-26_8    -1045.709838333487
1msa1fa1am1dma-64_1    -1045.727935345042
1msa1fa1am1dma-39_10   -1045.703733858565
1msa1fa1am1dma-5_5     -1045.689822318901
1msa1fa1am1dma-45_8    -1045.698674354371
1msa1fa1am1dma-35_3    -1045.704113848319
1msa1fa1am1dma-63_5    -1045.679761433837
1msa1fa1am1dma-68_1    -1045.726570726203
1msa1fa1am1dma-42_2    -1045.691609983424
1msa1fa1am1dma-32_9    -1045.723854008476
1msa1fa1am1dma-49_6    -1045.68477858968 
1msa1fa1am1dma-26_6    -1045.672243374209
1msa1fa1am1dma-79_10   -1045.685620574057
1msa1fa1am1dma-14_4    -1045.705813851067
1msa1fa1am1dma-42_5    -1045.69604675003 
1msa1fa1am1dma-2_8     -1045.693736522006
1msa1fa1am1dma-70_7    -1045.682402864351
1msa1fa1am1dma-62_10   -1045.688694949297
1msa1fa1am1dma-49_1    -1045.732111226693
1msa1fa1am1dma-26_1    -1045.747207924054
1msa1fa1am1dma-64_8    -1045.688609765527
1msa1fa1am1dma-47_11   -1045.697649605313
1msa1fa1am1dma-14_3    -1045.69716701911 
1msa1fa1am1dma-81_9    -1045.684338976288
1msa1fa1am1dma-5_2     -1045.69662091492 
1msa1fa1am1dma-35_4    -1045.706384970064
1msa1fa1am1dma-63_2    -1045.687183293318
1msa1fa1am1dma-13_9    -1045.702055746218
1msa1fa1am1dma-68_6    -1045.680866049343
1msa1fa1am1dma-22_10   -1045.691670828499
1msa1fa1am1dma-30_11   -1045.69665629553 
1msa1fa1am1dma-53_6    -1045.693794264382
1msa1fa1am1dma-61_4    -1045.685670796722
1msa1fa1am1dma-58_2    -1045.700870185361
1msa1fa1am1dma-28_9    -1045.700376469553
1msa1fa1am1dma-37_2    -1045.702282288404
1msa1fa1am1dma-15_10   -1045.686539428895
1msa1fa1am1dma-47_9    -1045.688049804378
1msa1fa1am1dma-7_4     -1045.715043163245
1msa1fa1am1dma-16_5    -1045.695064242585
1msa1fa1am1dma-55_10   -1045.705639015013
1msa1fa1am1dma-24_7    -1045.696333248826
1msa1fa1am1dma-72_1    -1045.72744755542 
1msa1fa1am1dma-70_11   -1045.661181175505
1msa1fa1am1dma-79_5    -1045.67997974203 
1msa1fa1am1dma-6_11    -1045.707403732538
1msa1fa1am1dma-84_5    -1045.694645634959
1msa1fa1am1dma-30_8    -1045.71108576272 
1msa1fa1am1dma-40_3    -1045.692935230125
1msa1fa1am1dma-16_2    -1045.68750605739 
1msa1fa1am1dma-66_9    -1045.674954510502
1msa1fa1am1dma-72_6    -1045.673789584812
1msa1fa1am1dma-79_2    -1045.662239057555
1msa1fa1am1dma-84_2    -1045.676362124615
1msa1fa1am1dma-40_4    -1045.6851041379  
1msa1fa1am1dma-53_1    -1045.730486188028
1msa1fa1am1dma-11_8    -1045.707976881402
1msa1fa1am1dma-61_3    -1045.689235663141
1msa1fa1am1dma-58_5    -1045.708830572095
1msa1fa1am1dma-37_5    -1045.689684036197
1msa1fa1am1dma-83_8    -1045.694785086698
1msa1fa1am1dma-7_3     -1045.706120037114
1msa1fa1am1dma-66_7    -1045.689121495047
1msa1fa1am1dma-54_5    -1045.694454697457
1msa1fa1am1dma-58_10   -1045.687369549724
1msa1fa1am1dma-72_8    -1045.707914106294
1msa1fa1am1dma-30_1    -1045.745686046883
1msa1fa1am1dma-23_4    -1045.705553278062
1msa1fa1am1dma-18_10   -1045.707022722441
1msa1fa1am1dma-11_6    -1045.687875578681
1msa1fa1am1dma-83_10   -1045.690060021352
1msa1fa1am1dma-83_6    -1045.6890597215  
1msa1fa1am1dma-75_2    -1045.656973720113
1msa1fa1am1dma-53_8    -1045.687173620493
1msa1fa1am1dma-23_3    -1045.695617429511
1msa1fa1am1dma-26_11   -1045.704317975632
1msa1fa1am1dma-11_1    -1045.751816799115
1msa1fa1am1dma-28_7    -1045.705099328232
1msa1fa1am1dma-47_7    -1045.681198742979
1msa1fa1am1dma-83_1    -1045.722245874271
1msa1fa1am1dma-75_5    -1045.681218551666
1msa1fa1am1dma-54_2    -1045.6745155761  
1msa1fa1am1dma-24_9    -1045.703791286367
1msa1fa1am1dma-43_10   -1045.693779828963
1msa1fa1am1dma-30_6    -1045.696370044701
1msa1fa1am1dma-66_11   -1045.681731340103
1msa1fa1am1dma-55_3    -1045.700357957846
1msa1fa1am1dma-25_8    -1045.706494314259
1msa1fa1am1dma-67_1    -1045.725707766104
1msa1fa1am1dma-81_11   -1045.676482213479
1msa1fa1am1dma-31_7    -1045.700919790553
1msa1fa1am1dma-1_1     -1045.755106609177
1msa1fa1am1dma-29_6    -1045.693479906625
1msa1fa1am1dma-52_9    -1045.702710532059
1msa1fa1am1dma-22_2    -1045.713170667566
1msa1fa1am1dma-74_4    -1045.676575370638
1msa1fa1am1dma-9_10    -1045.693831679097
1msa1fa1am1dma-46_6    -1045.67676786367 
1msa1fa1am1dma-29_1    -1045.746366703224
1msa1fa1am1dma-10_7    -1045.694045698626
1msa1fa1am1dma-64_10   -1045.69046294718 
1msa1fa1am1dma-22_5    -1045.710297268077
1msa1fa1am1dma-74_3    -1045.683687214044
1msa1fa1am1dma-41_11   -1045.691203033579
1msa1fa1am1dma-82_7    -1045.680146400007
1msa1fa1am1dma-46_1    -1045.735348764347
1msa1fa1am1dma-55_4    -1045.683588814788
1msa1fa1am1dma-67_6    -1045.688484741694
1msa1fa1am1dma-24_10   -1045.691934258278
1msa1fa1am1dma-1_6     -1045.703601736936
1msa1fa1am1dma-73_9    -1045.669691853059
1msa1fa1am1dma-59_4    -1045.691640562602
1msa1fa1am1dma-4_10    -1045.708057596217
1msa1fa1am1dma-10_9    -1045.709182765218
1msa1fa1am1dma-60_2    -1045.700557797082
1msa1fa1am1dma-72_10   -1045.69321870668 
1msa1fa1am1dma-82_9    -1045.683877830758
1msa1fa1am1dma-6_2     -1045.687767165152
1msa1fa1am1dma-36_4    -1045.696309264487
1msa1fa1am1dma-57_11   -1045.715691075738
1msa1fa1am1dma-25_1    -1045.748091155334
1msa1fa1am1dma-17_3    -1045.720105867844
1msa1fa1am1dma-17_11   -1045.699632434642
1msa1fa1am1dma-67_8    -1045.682326455235
1msa1fa1am1dma-41_5    -1045.692476472102
1msa1fa1am1dma-78_3    -1045.670320308011
1msa1fa1am1dma-1_8     -1045.717922239031
1msa1fa1am1dma-85_3    -1045.663043808147
1msa1fa1am1dma-32_10   -1045.702830649931
1msa1fa1am1dma-73_7    -1045.683787729659
1msa1fa1am1dma-25_6    -1045.713844425947
1msa1fa1am1dma-29_10   -1045.672527435877
1msa1fa1am1dma-17_4    -1045.720613364316
1msa1fa1am1dma-31_9    -1045.708999779994
1msa1fa1am1dma-41_2    -1045.680491741094
1msa1fa1am1dma-78_4    -1045.692748386771
1msa1fa1am1dma-85_4    -1045.666282946189
1msa1fa1am1dma-59_3    -1045.664104187988
1msa1fa1am1dma-29_8    -1045.683642818373
1msa1fa1am1dma-60_5    -1045.674366359989
1msa1fa1am1dma-52_7    -1045.705258143667
1msa1fa1am1dma-69_10   -1045.684080051108
1msa1fa1am1dma-6_5     -1045.699145031774
1msa1fa1am1dma-36_3    -1045.678870362183
1msa1fa1am1dma-46_8    -1045.686187038197
1msa1fa1am1dma-34_5    -1045.704194940561
1msa1fa1am1dma-80_8    -1045.696487494308
1msa1fa1am1dma-4_3     -1045.71159834619 
1msa1fa1am1dma-50_1    -1045.73498171554 
1msa1fa1am1dma-69_7    -1045.691304129482
1msa1fa1am1dma-62_3    -1045.694948742205
1msa1fa1am1dma-12_8    -1045.709928495844
1msa1fa1am1dma-71_6    -1045.677734770462
1msa1fa1am1dma-3_9     -1045.712157079918
1msa1fa1am1dma-43_4    -1045.695879137124
1msa1fa1am1dma-65_9    -1045.687349273379
1msa1fa1am1dma-15_2    -1045.690929784683
1msa1fa1am1dma-85_10   -1045.66271385021 
1msa1fa1am1dma-48_7    -1045.683967562974
1msa1fa1am1dma-71_1    -1045.722801206707
1msa1fa1am1dma-20_11   -1045.716753473679
1msa1fa1am1dma-43_3    -1045.69580531227 
1msa1fa1am1dma-33_8    -1045.690302639659
1msa1fa1am1dma-15_5    -1045.70822078884 
1msa1fa1am1dma-27_7    -1045.710944926402
1msa1fa1am1dma-45_10   -1045.675989553265
1msa1fa1am1dma-44_9    -1045.690881700573
1msa1fa1am1dma-34_2    -1045.695548155943
1msa1fa1am1dma-4_4     -1045.709469323598
1msa1fa1am1dma-50_6    -1045.698141783183
1msa1fa1am1dma-60_11   -1045.681817084469
1msa1fa1am1dma-62_4    -1045.687361374013
1msa1fa1am1dma-48_9    -1045.668272913769
1msa1fa1am1dma-38_2    -1045.692000101492
1msa1fa1am1dma-8_4     -1045.713802953175
1msa1fa1am1dma-33_6    -1045.694291277735
1msa1fa1am1dma-36_11   -1045.715378091964
1msa1fa1am1dma-27_9    -1045.704221692509
1msa1fa1am1dma-57_2    -1045.654275273082
1msa1fa1am1dma-13_10   -1045.72356786278 
1msa1fa1am1dma-44_7    -1045.6943718496  
1msa1fa1am1dma-80_1    -1045.723840370807
1msa1fa1am1dma-53_10   -1045.686481086021
1msa1fa1am1dma-76_5    -1045.685530861276
1msa1fa1am1dma-20_3    -1045.692219521883
1msa1fa1am1dma-50_8    -1045.691244175475
1msa1fa1am1dma-19_5    -1045.716773295072
1msa1fa1am1dma-12_1    -1045.752230821791
1msa1fa1am1dma-76_11   -1045.67935864788 
1msa1fa1am1dma-80_6    -1045.676404694408
1msa1fa1am1dma-76_2    -1045.679096539024
1msa1fa1am1dma-20_4    -1045.708235370699
1msa1fa1am1dma-69_9    -1045.681598303446
1msa1fa1am1dma-19_2    -1045.709288499415
1msa1fa1am1dma-48_10   -1045.672509010298
1msa1fa1am1dma-12_6    -1045.723864759491
1msa1fa1am1dma-38_5    -1045.694874324801
1msa1fa1am1dma-8_3     -1045.716073098516
1msa1fa1am1dma-71_8    -1045.67981465581 
1msa1fa1am1dma-3_7     -1045.696810470703
1msa1fa1am1dma-33_1    -1045.741738403038
1msa1fa1am1dma-65_7    -1045.689080137266
1msa1fa1am1dma-57_5    -1045.691592041543
1msa1fa1am1dma-23_2    -1045.710630809446
1msa1fa1am1dma-53_9    -1045.690061385632
1msa1fa1am1dma-26_10   -1045.695806840907
1msa1fa1am1dma-28_6    -1045.710562230698
1msa1fa1am1dma-47_6    -1045.700059935681
1msa1fa1am1dma-75_4    -1045.67993175609 
1msa1fa1am1dma-66_1    -1045.725692198476
1msa1fa1am1dma-43_11   -1045.698391224725
1msa1fa1am1dma-24_8    -1045.703415618681
1msa1fa1am1dma-54_3    -1045.680495651097
1msa1fa1am1dma-30_7    -1045.69726746021 
1msa1fa1am1dma-66_10   -1045.673691258355
1msa1fa1am1dma-66_6    -1045.690071464442
1msa1fa1am1dma-54_4    -1045.696840488384
1msa1fa1am1dma-58_11   -1045.693613831482
1msa1fa1am1dma-72_9    -1045.677827656731
1msa1fa1am1dma-23_5    -1045.698452469305
1msa1fa1am1dma-18_11   -1045.694053777471
1msa1fa1am1dma-11_7    -1045.684009794699
1msa1fa1am1dma-28_1    -1045.746664491029
1msa1fa1am1dma-47_1    -1045.734817484395
1msa1fa1am1dma-83_11   -1045.692857950163
1msa1fa1am1dma-83_7    -1045.698444668752
1msa1fa1am1dma-75_3    -1045.688785912788
1msa1fa1am1dma-66_8    -1045.669020284379
1msa1fa1am1dma-16_3    -1045.692745496723
1msa1fa1am1dma-24_1    -1045.748782237542
1msa1fa1am1dma-72_7    -1045.684624984115
1msa1fa1am1dma-84_3    -1045.66954379903 
1msa1fa1am1dma-79_3    -1045.68402547539 
1msa1fa1am1dma-40_5    -1045.69808707674 
1msa1fa1am1dma-61_2    -1045.660866146718
1msa1fa1am1dma-11_9    -1045.703626513616
1msa1fa1am1dma-58_4    -1045.708929267551
1msa1fa1am1dma-37_4    -1045.683898226163
1msa1fa1am1dma-7_2     -1045.711955739264
1msa1fa1am1dma-83_9    -1045.689507863136
1msa1fa1am1dma-53_7    -1045.705882937265
1msa1fa1am1dma-30_10   -1045.689337255334
1msa1fa1am1dma-61_5    -1045.687631730315
1msa1fa1am1dma-28_8    -1045.702910855117
1msa1fa1am1dma-58_3    -1045.696230425395
1msa1fa1am1dma-47_8    -1045.688358343034
1msa1fa1am1dma-37_3    -1045.69462047421 
1msa1fa1am1dma-15_11   -1045.69966705721 
1msa1fa1am1dma-7_5     -1045.712617878055
1msa1fa1am1dma-55_11   -1045.702943783814
1msa1fa1am1dma-16_4    -1045.688759429845
1msa1fa1am1dma-24_6    -1045.706150806035
1msa1fa1am1dma-70_10   -1045.686695796232
1msa1fa1am1dma-84_4    -1045.666519950137
1msa1fa1am1dma-6_10    -1045.69908713633 
1msa1fa1am1dma-79_4    -1045.675138215876
1msa1fa1am1dma-40_2    -1045.700465435198
1msa1fa1am1dma-30_9    -1045.706570226742
1msa1fa1am1dma-42_4    -1045.699578505802
1msa1fa1am1dma-2_9     -1045.699271290405
1msa1fa1am1dma-70_6    -1045.692129715469
1msa1fa1am1dma-62_11   -1045.686238573956
1msa1fa1am1dma-14_2    -1045.691624984477
1msa1fa1am1dma-47_10   -1045.705862592867
1msa1fa1am1dma-64_9    -1045.689867628699
1msa1fa1am1dma-5_3     -1045.716515388346
1msa1fa1am1dma-81_8    -1045.674562197855
1msa1fa1am1dma-35_5    -1045.691060451206
1msa1fa1am1dma-13_8    -1045.701183133187
1msa1fa1am1dma-63_3    -1045.680586443078
1msa1fa1am1dma-68_7    -1045.675667744575
1msa1fa1am1dma-22_11   -1045.723046143352
1msa1fa1am1dma-39_11   -1045.709144514951
1msa1fa1am1dma-5_4     -1045.700030943839
1msa1fa1am1dma-35_2    -1045.707143091391
1msa1fa1am1dma-45_9    -1045.687341406396
1msa1fa1am1dma-63_4    -1045.670723406694
1msa1fa1am1dma-32_8    -1045.689677049302
1msa1fa1am1dma-42_3    -1045.701551912405
1msa1fa1am1dma-70_1    -1045.724505781106
1msa1fa1am1dma-49_7    -1045.690208902288
1msa1fa1am1dma-26_7    -1045.695539932271
1msa1fa1am1dma-79_11   -1045.686926980107
1msa1fa1am1dma-14_5    -1045.702186375456
1msa1fa1am1dma-77_5    -1045.702897821186
1msa1fa1am1dma-81_1    -1045.72295822156 
1msa1fa1am1dma-45_7    -1045.692669991741
1msa1fa1am1dma-13_1    -1045.750022726636
1msa1fa1am1dma-18_5    -1045.694905986864
1msa1fa1am1dma-21_3    -1045.697951048336
1msa1fa1am1dma-32_6    -1045.709918339809
1msa1fa1am1dma-9_4     -1045.716063724573
1msa1fa1am1dma-39_2    -1045.687355047947
1msa1fa1am1dma-49_9    -1045.706257203552
1msa1fa1am1dma-26_9    -1045.696970685655
1msa1fa1am1dma-32_1    -1045.745258376594
1msa1fa1am1dma-74_11   -1045.680620242373
1msa1fa1am1dma-2_7     -1045.715618446839
1msa1fa1am1dma-70_8    -1045.686773607729
1msa1fa1am1dma-9_3     -1045.708387211562
1msa1fa1am1dma-39_5    -1045.687973444157
1msa1fa1am1dma-2_11    -1045.727728279366
1msa1fa1am1dma-64_7    -1045.701031537292
1msa1fa1am1dma-77_2    -1045.689696455668
1msa1fa1am1dma-11_10   -1045.697409073241
1msa1fa1am1dma-81_6    -1045.678480249749
1msa1fa1am1dma-34_11   -1045.711797728442
1msa1fa1am1dma-13_6    -1045.706543907745
1msa1fa1am1dma-18_2    -1045.676701721194
1msa1fa1am1dma-68_9    -1045.696900028089
1msa1fa1am1dma-21_4    -1045.705640387876
1msa1fa1am1dma-66_5    -1045.68480510467 
1msa1fa1am1dma-52_10   -1045.697817867015
1msa1fa1am1dma-54_7    -1045.666482164402
1msa1fa1am1dma-77_11   -1045.684596289808
1msa1fa1am1dma-40_8    -1045.688399781427
1msa1fa1am1dma-30_3    -1045.703132541909
1msa1fa1am1dma-1_11    -1045.716408372498
1msa1fa1am1dma-37_11   -1045.669863147215
1msa1fa1am1dma-23_6    -1045.705691293969
1msa1fa1am1dma-28_2    -1045.704153686203
1msa1fa1am1dma-58_9    -1045.703540230154
1msa1fa1am1dma-11_4    -1045.697724365429
1msa1fa1am1dma-83_4    -1045.691180775511
1msa1fa1am1dma-12_10   -1045.712713968198
1msa1fa1am1dma-47_2    -1045.680606483673
1msa1fa1am1dma-37_9    -1045.690171877273
1msa1fa1am1dma-23_1    -1045.748204357766
1msa1fa1am1dma-28_5    -1045.707073746754
1msa1fa1am1dma-61_8    -1045.690885816848
1msa1fa1am1dma-11_3    -1045.693243658954
1msa1fa1am1dma-7_8     -1045.709030573132
1msa1fa1am1dma-83_3    -1045.669026188069
1msa1fa1am1dma-47_5    -1045.686095081953
1msa1fa1am1dma-75_7    -1045.688837177889
1msa1fa1am1dma-66_2    -1045.667921665921
1msa1fa1am1dma-16_9    -1045.696840674962
1msa1fa1am1dma-30_4    -1045.677116102703
1msa1fa1am1dma-84_9    -1045.687615155107
1msa1fa1am1dma-49_10   -1045.694528550198
1msa1fa1am1dma-79_9    -1045.687233614233
1msa1fa1am1dma-53_4    -1045.686935342824
1msa1fa1am1dma-61_6    -1045.678742256693
1msa1fa1am1dma-84_10   -1045.685494753026
1msa1fa1am1dma-7_6     -1045.727836518899
1msa1fa1am1dma-75_9    -1045.686758606388
1msa1fa1am1dma-16_7    -1045.707922846993
1msa1fa1am1dma-24_5    -1045.699428050964
1msa1fa1am1dma-72_3    -1045.677189131321
1msa1fa1am1dma-40_1    -1045.738354781245
1msa1fa1am1dma-79_7    -1045.674685433162
1msa1fa1am1dma-84_7    -1045.674854439861
1msa1fa1am1dma-24_2    -1045.701874966617
1msa1fa1am1dma-54_9    -1045.675641530573
1msa1fa1am1dma-44_10   -1045.697298753815
1msa1fa1am1dma-72_4    -1045.681666596903
1msa1fa1am1dma-61_11   -1045.682775238571
1msa1fa1am1dma-40_6    -1045.705081111031
1msa1fa1am1dma-23_8    -1045.689130746738
1msa1fa1am1dma-53_3    -1045.687672443016
