Number of files in database_s1.pkl: 15587
Number of files in database_s2.pkl: 15587
Example output:
info  cluster_type                                                                      1am1dma
      component_ratio                                                                    [1, 1]
1sa2dma-21_5       -970.434266450087 
1sa2dma-18_3       -970.438880847093 
1sa2dma-6_1        -970.477289411802 
1sa2dma-21_2       -970.445363267013 
1sa2dma-18_4       -970.426535356104 
1sa2dma-20_11      -970.427426763916 
1sa2dma-26_8       -970.413093995884 
1sa2dma-13_10      -970.440104689032 
1sa2dma-26_6       -970.432107753023 
1sa2dma-1_5        -970.426059095346 
1sa2dma-14_4       -970.433473332846 
1sa2dma-26_1       -970.466575139678 
1sa2dma-1_2        -970.429534320529 
1sa2dma-14_3       -970.426188056691 
1sa2dma-13_9       -970.438105268275 
1sa2dma-6_8        -970.439662093157 
1sa2dma-25_7       -970.422114757344 
1sa2dma-2_4        -970.43360608334  
1sa2dma-17_5       -970.435615058198 
1sa2dma-29_9       -970.403066494899 
1sa2dma-26_10      -970.417597604921 
1sa2dma-10_8       -970.443054041567 
1sa2dma-4_11       -970.442321288363 
1sa2dma-5_9        -970.448547312363 
1sa2dma-18_11      -970.414526669993 
1sa2dma-9_7        -970.444429531588 
1sa2dma-2_3        -970.417686252345 
1sa2dma-17_2       -970.434292073161 
1sa2dma-10_6       -970.437144848216 
1sa2dma-5_7        -970.443317614323 
1sa2dma-22_4       -970.434569054252 
1sa2dma-9_9        -970.436437181588 
1sa2dma-25_9       -970.408131837964 
1sa2dma-10_1       -970.476764773008 
1sa2dma-29_7       -970.42483071134  
1sa2dma-15_11      -970.438926952165 
1sa2dma-22_3       -970.419237110466 
1sa2dma-9_11       -970.424494884619 
1sa2dma-22_11      -970.427909222744 
1sa2dma-19_3       -970.44276232464  
1sa2dma-20_5       -970.441743923238 
1sa2dma-7_6        -970.428124721535 
1sa2dma-12_7       -970.437981847209 
1sa2dma-27_8       -970.43710620267  
1sa2dma-19_4       -970.45279188937  
1sa2dma-20_2       -970.429038276848 
1sa2dma-7_1        -970.477545626771 
1sa2dma-15_4       -970.439202563495 
1sa2dma-27_6       -970.429993224502 
1sa2dma-11_10      -970.445455259361 
1sa2dma-7_8        -970.41414955476  
1sa2dma-12_9       -970.434290415738 
1sa2dma-15_3       -970.43922427196  
1sa2dma-27_1       -970.465327621301 
1sa2dma-12_10      -970.418022482843 
1sa2dma-22_9       -970.424073980449 
1sa2dma-25_3       -970.4195343098   
1sa2dma-9_4        -970.43582363488  
1sa2dma-17_1       -970.476994783754 
1sa2dma-9_3        -970.425468040241 
1sa2dma-25_4       -970.434588853342 
1sa2dma-17_6       -970.443073786148 
1sa2dma-2_7        -970.434593302454 
1sa2dma-17_8       -970.443688421985 
1sa2dma-2_9        -970.428472397271 
1sa2dma-3_10       -970.450972993443 
1sa2dma-29_4       -970.407952442211 
1sa2dma-5_3        -970.445774134294 
1sa2dma-10_2       -970.45495895905  
1sa2dma-5_4        -970.435475451226 
1sa2dma-29_3       -970.422075108483 
1sa2dma-10_5       -970.438364383579 
1sa2dma-22_7       -970.434604218167 
1sa2dma-21_11      -970.436339591    
1sa2dma-15_9       -970.44821716079  
1sa2dma-20_1       -970.472306323825 
1sa2dma-19_7       -970.44095577041  
1sa2dma-16_11      -970.450542673644 
1sa2dma-12_3       -970.424927379595 
1sa2dma-7_2        -970.436563807447 
1sa2dma-20_6       -970.44404014422  
1sa2dma-28_10      -970.421298623148 
1sa2dma-12_4       -970.446816932231 
1sa2dma-7_5        -970.405780503425 
1sa2dma-20_8       -970.427346047309 
1sa2dma-7_11       -970.421312699799 
1sa2dma-27_2       -970.415042995338 
1sa2dma-15_7       -970.434678882432 
1sa2dma-27_5       -970.422967999277 
1sa2dma-25_10      -970.417218128396 
1sa2dma-19_9       -970.437471627087 
1sa2dma-16_1       -970.475733851529 
1sa2dma-24_3       -970.416433683922 
1sa2dma-8_4        -970.433739923976 
1sa2dma-23_9       -970.428523362415 
1sa2dma-3_7        -970.434087205375 
1sa2dma-16_6       -970.450632117562 
1sa2dma-8_3        -970.435281308052 
1sa2dma-24_4       -970.40915630542  
1sa2dma-10_10      -970.443925918207 
1sa2dma-11_2       -970.439313180716 
1sa2dma-28_4       -970.410331486295 
1sa2dma-4_3        -970.430995396948 
1sa2dma-3_9        -970.444387171347 
1sa2dma-23_11      -970.432366843641 
1sa2dma-16_8       -970.441063301713 
1sa2dma-1_10       -970.426254287217 
1sa2dma-23_7       -970.440772663165 
1sa2dma-11_5       -970.43841854138  
1sa2dma-4_4        -970.432811087382 
1sa2dma-28_3       -970.415922619653 
1sa2dma-6_2        -970.430601025073 
1sa2dma-13_3       -970.430502929771 
1sa2dma-18_7       -970.422776184877 
1sa2dma-21_1       -970.469825721439 
1sa2dma-14_9       -970.440233190138 
1sa2dma-1_8        -970.439317035509 
1sa2dma-14_11      -970.434544261378 
1sa2dma-8_11       -970.438042409243 
1sa2dma-6_5        -970.437777463562 
1sa2dma-13_4       -970.432057687695 
1sa2dma-21_6       -970.436008260944 
1sa2dma-26_2       -970.420117508777 
1sa2dma-27_10      -970.433764713375 
1sa2dma-1_1        -970.480165464527 
1sa2dma-21_8       -970.432412606232 
1sa2dma-18_9       -970.42654839448  
1sa2dma-5_11       -970.440540535087 
1sa2dma-26_5       -970.430491643369 
1sa2dma-19_11      -970.448518459879 
1sa2dma-14_7       -970.445309661157 
1sa2dma-1_6        -970.437594858174 
1sa2dma-15_6       -970.440700277898 
1sa2dma-27_4       -970.417800856268 
1sa2dma-25_11      -970.424540488473 
1sa2dma-19_8       -970.452188369539 
1sa2dma-20_9       -970.439306817869 
1sa2dma-7_10       -970.417363500178 
1sa2dma-15_1       -970.477152766603 
1sa2dma-27_3       -970.410677326153 
1sa2dma-20_7       -970.427321087564 
1sa2dma-19_1       -970.475524487124 
1sa2dma-12_5       -970.443207776346 
1sa2dma-28_11      -970.422870951703 
1sa2dma-7_4        -970.4328858984   
1sa2dma-15_8       -970.430113510723 
1sa2dma-16_10      -970.441982703086 
1sa2dma-19_6       -970.446241612913 
1sa2dma-12_2       -970.434924631607 
1sa2dma-7_3        -970.425809579072 
1sa2dma-5_5        -970.42839538485  
1sa2dma-29_2       -970.430983358292 
1sa2dma-10_4       -970.431747430659 
1sa2dma-22_6       -970.443059911481 
1sa2dma-21_10      -970.436293768903 
1sa2dma-17_9       -970.442058324314 
1sa2dma-2_8        -970.433237626212 
1sa2dma-29_5       -970.418437143923 
1sa2dma-5_2        -970.432547962392 
1sa2dma-3_11       -970.439266832674 
1sa2dma-10_3       -970.435939892539 
1sa2dma-22_1       -970.466770588523 
1sa2dma-9_2        -970.448957899012 
1sa2dma-25_5       -970.435857305868 
1sa2dma-17_7       -970.438063824167 
1sa2dma-2_6        -970.417793481214 
1sa2dma-12_11      -970.427595711163 
1sa2dma-22_8       -970.439491197992 
1sa2dma-25_2       -970.42677642186  
1sa2dma-9_5        -970.446769552056 
1sa2dma-2_1        -970.480318411339 
1sa2dma-18_8       -970.432476475188 
1sa2dma-5_10       -970.445368919274 
1sa2dma-26_4       -970.425927081847 
1sa2dma-14_6       -970.439026107396 
1sa2dma-19_10      -970.444610559626 
1sa2dma-1_7        -970.4316233174   
1sa2dma-26_3       -970.409376338871 
1sa2dma-27_11      -970.425318853711 
1sa2dma-14_1       -970.474782832085 
1sa2dma-21_9       -970.448963591764 
1sa2dma-14_10      -970.430434115209 
1sa2dma-8_10       -970.434825066638 
1sa2dma-6_4        -970.443608578751 
1sa2dma-13_5       -970.437435518906 
1sa2dma-18_1       -970.473085848093 
1sa2dma-21_7       -970.446985394157 
1sa2dma-6_3        -970.437358805572 
1sa2dma-13_2       -970.417967701441 
1sa2dma-18_6       -970.426799110902 
1sa2dma-14_8       -970.440979841327 
1sa2dma-1_9        -970.439174237547 
1sa2dma-1_11       -970.41991139257  
1sa2dma-23_6       -970.427565016117 
1sa2dma-11_4       -970.448945436228 
1sa2dma-4_5        -970.430702467714 
1sa2dma-28_2       -970.399667771734 
1sa2dma-23_1       -970.466854400586 
1sa2dma-11_3       -970.439494308757 
1sa2dma-28_5       -970.415374534887 
1sa2dma-4_2        -970.423680205928 
1sa2dma-23_10      -970.440462615513 
1sa2dma-3_8        -970.447219025799 
1sa2dma-16_9       -970.4350683262   
1sa2dma-3_6        -970.433141535918 
1sa2dma-16_7       -970.442216748039 
1sa2dma-8_2        -970.441605350185 
1sa2dma-24_5       -970.416491193114 
1sa2dma-10_11      -970.439985489755 
1sa2dma-3_1        -970.480024504802 
1sa2dma-24_2       -970.421768342845 
1sa2dma-8_5        -970.420168377333 
1sa2dma-23_8       -970.438395884682 
1sa2eda-37_7       -1081.117353530659
1sa2eda-121_8      -1081.139303666064
1sa2eda-107_5      -1081.128788879981
1sa2eda-61_1       -1081.186354308545
1sa2eda-58_7       -1081.127314245354
1sa2eda-143_11     -1081.103709149755
1sa2eda-23_8       -1081.144413423286
1sa2eda-53_3       -1081.130462921484
1sa2eda-135_7      -1081.140860216958
1sa2eda-97_5       -1081.143340815712
1sa2eda-103_11     -1081.134225279652
1sa2eda-126_2      -1081.126920042841
1sa2eda-40_6       -1081.133238429387
1sa2eda-72_4       -1081.109572322939
1sa2eda-2_4        -1081.128407336719
1sa2eda-126_10     -1081.1322545093  
1sa2eda-95_11      -1081.133121355301
1sa2eda-24_2       -1081.125579136519
1sa2eda-142_6      -1081.12077203385 
1sa2eda-54_9       -1081.144355503658
1sa2eda-139_9      -1081.121564082586
1sa2eda-149_2      -1081.128675788612
1sa2eda-79_7       -1081.123744983691
1sa2eda-84_7       -1081.120027329932
1sa2eda-126_5      -1081.134888500735
1sa2eda-40_1       -1081.184538423024
1sa2eda-30_10      -1081.139774206914
1sa2eda-72_3       -1081.123267051751
1sa2eda-114_7      -1081.128667627259
1sa2eda-2_3        -1081.149692834122
1sa2eda-90_8       -1081.125791775372
1sa2eda-24_5       -1081.09573834652 
1sa2eda-142_1      -1081.173694082028
1sa2eda-15_11      -1081.131574087669
1sa2eda-149_5      -1081.142449047495
1sa2eda-16_7       -1081.138824820742
1sa2eda-100_8      -1081.12528581192 
1sa2eda-9_7        -1081.130569817235
1sa2eda-118_11     -1081.126898342938
1sa2eda-88_9       -1081.12614704474 
1sa2eda-75_9       -1081.119434244624
1sa2eda-118_9      -1081.125023819739
1sa2eda-55_11      -1081.137324491971
1sa2eda-107_2      -1081.130788650796
1sa2eda-61_6       -1081.143860589032
1sa2eda-53_4       -1081.130123670194
1sa2eda-5_9        -1081.14516231137 
1sa2eda-97_2       -1081.130694245695
1sa2eda-70_10      -1081.143585978353
1sa2eda-84_9       -1081.093586719347
1sa2eda-26_10      -1081.117195821166
1sa2eda-98_11      -1081.127774246497
1sa2eda-79_9       -1081.136688842262
1sa2eda-30_4       -1081.136740136712
1sa2eda-114_9      -1081.132023397178
1sa2eda-90_6       -1081.123734752207
1sa2eda-132_4      -1081.125097190806
1sa2eda-9_9        -1081.150848630202
1sa2eda-100_6      -1081.119068350382
1sa2eda-66_2       -1081.131209885182
1sa2eda-16_9       -1081.12290171094 
1sa2eda-75_7       -1081.139319531885
1sa2eda-113_3      -1081.124857984905
1sa2eda-88_7       -1081.117557900129
1sa2eda-43_11      -1081.129937569103
1sa2eda-121_1      -1081.182538244695
1sa2eda-47_5       -1081.131209442547
1sa2eda-83_3       -1081.12798956398 
1sa2eda-118_7      -1081.141343427666
1sa2eda-61_8       -1081.128037775461
1sa2eda-11_3       -1081.117743727678
1sa2eda-28_5       -1081.12653141925 
1sa2eda-66_10      -1081.137500029061
1sa2eda-23_1       -1081.185384367845
1sa2eda-145_5      -1081.11251898565 
1sa2eda-5_7        -1081.144311211209
1sa2eda-113_4      -1081.13043681903 
1sa2eda-121_6      -1081.104542876133
1sa2eda-47_2       -1081.137110428177
1sa2eda-37_9       -1081.129173090039
1sa2eda-83_4       -1081.14157847697 
1sa2eda-11_4       -1081.134755346258
1sa2eda-28_2       -1081.141449905385
1sa2eda-58_9       -1081.11971359654 
1sa2eda-135_9      -1081.132528790759
1sa2eda-58_11      -1081.127765382395
1sa2eda-23_6       -1081.153158779144
1sa2eda-145_2      -1081.139083067274
1sa2eda-1_11       -1081.13306972863 
1sa2eda-40_8       -1081.151727442071
1sa2eda-30_3       -1081.12265691957 
1sa2eda-115_11     -1081.128044124835
1sa2eda-18_11      -1081.100674624689
1sa2eda-90_1       -1081.183977681166
1sa2eda-54_7       -1081.133889330589
1sa2eda-132_3      -1081.123541423166
1sa2eda-142_8      -1081.135134868695
1sa2eda-130_10     -1081.12774882095 
1sa2eda-139_7      -1081.127553647608
1sa2eda-100_1      -1081.18078832763 
1sa2eda-66_5       -1081.131738250576
1sa2eda-83_11      -1081.133991537273
1sa2eda-14_8       -1081.116829608889
1sa2eda-99_3       -1081.139418828689
1sa2eda-91_10      -1081.133780127169
1sa2eda-102_7      -1081.128259733205
1sa2eda-64_3       -1081.125003739151
1sa2eda-122_11     -1081.121658436504
1sa2eda-56_1       -1081.184679464916
1sa2eda-130_5      -1081.128930609254
1sa2eda-109_3      -1081.143006784549
1sa2eda-92_7       -1081.124361838611
1sa2eda-116_8      -1081.112461186912
1sa2eda-39_1       -1081.184847915377
1sa2eda-107_10     -1081.131366841095
1sa2eda-32_5       -1081.122598671457
1sa2eda-86_8       -1081.150898531459
1sa2eda-147_10     -1081.110770415881
1sa2eda-7_6        -1081.140388573647
1sa2eda-18_6       -1081.136381108426
1sa2eda-147_4      -1081.124018256579
1sa2eda-13_2       -1081.136686720454
1sa2eda-63_9       -1081.1244593993  
1sa2eda-81_2       -1081.137134507291
1sa2eda-45_4       -1081.127128754826
1sa2eda-128_4      -1081.140335148832
1sa2eda-77_6       -1081.129211770192
1sa2eda-111_2      -1081.120274386293
1sa2eda-7_1        -1081.188090279058
1sa2eda-18_1       -1081.184033876672
1sa2eda-21_7       -1081.141989280168
1sa2eda-147_3      -1081.114285362951
1sa2eda-137_8      -1081.127457762893
1sa2eda-74_11      -1081.112816613869
1sa2eda-13_5       -1081.139413368455
1sa2eda-81_5       -1081.141077427952
1sa2eda-35_8       -1081.146070421541
1sa2eda-123_7      -1081.133462001107
1sa2eda-45_3       -1081.133441957951
1sa2eda-128_3      -1081.139221023161
1sa2eda-51_10      -1081.120158750067
1sa2eda-77_1       -1081.185725136628
1sa2eda-111_5      -1081.121846547431
1sa2eda-99_4       -1081.134216086792
1sa2eda-64_4       -1081.13116993236 
1sa2eda-8_10       -1081.134740378944
1sa2eda-140_9      -1081.121681928388
1sa2eda-56_6       -1081.133610347171
1sa2eda-130_2      -1081.126581566884
1sa2eda-109_4      -1081.151033673229
1sa2eda-11_10      -1081.133152322699
1sa2eda-39_6       -1081.131040177961
1sa2eda-32_2       -1081.142317965911
1sa2eda-139_11     -1081.125276517384
1sa2eda-42_9       -1081.12920675701 
1sa2eda-34_11      -1081.127756482904
1sa2eda-62_11      -1081.141173857932
1sa2eda-95_4       -1081.136914576701
1sa2eda-68_4       -1081.150735628472
1sa2eda-51_2       -1081.127444758488
1sa2eda-137_6      -1081.132535196802
1sa2eda-21_9       -1081.110425375519
1sa2eda-105_4      -1081.119027507348
1sa2eda-47_10      -1081.13927661099 
1sa2eda-123_9      -1081.121811498346
1sa2eda-35_6       -1081.128335399227
1sa2eda-14_1       -1081.187089167025
1sa2eda-56_8       -1081.133374878211
1sa2eda-26_3       -1081.154920816026
1sa2eda-140_7      -1081.129978190135
1sa2eda-0_5        -1081.13677235353 
1sa2eda-70_5       -1081.141664931535
1sa2eda-116_1      -1081.181130091976
1sa2eda-39_8       -1081.143042427234
1sa2eda-22_11      -1081.115566225146
1sa2eda-49_3       -1081.111587045111
1sa2eda-124_3      -1081.135477327094
1sa2eda-42_7       -1081.129173949277
1sa2eda-86_1       -1081.182393050659
1sa2eda-102_9      -1081.141906502434
1sa2eda-14_6       -1081.120632325019
1sa2eda-39_11      -1081.121667512022
1sa2eda-87_10      -1081.125122927086
1sa2eda-26_4       -1081.135890523666
1sa2eda-92_9       -1081.137533854489
1sa2eda-0_2        -1081.140689096317
1sa2eda-134_11     -1081.138839370519
1sa2eda-70_2       -1081.122346529316
1sa2eda-116_6      -1081.118157535167
1sa2eda-5_10       -1081.146695494019
1sa2eda-49_4       -1081.136745129288
1sa2eda-124_4      -1081.131381964187
1sa2eda-86_6       -1081.133500945894
1sa2eda-111_10     -1081.148205612225
1sa2eda-95_3       -1081.143693242845
1sa2eda-18_8       -1081.141942533462
1sa2eda-7_8        -1081.143892527167
1sa2eda-68_3       -1081.141089720997
1sa2eda-51_5       -1081.121948622315
1sa2eda-137_1      -1081.176577230094
1sa2eda-105_3      -1081.130311228477
1sa2eda-63_7       -1081.11459947392 
1sa2eda-35_1       -1081.186466691584
1sa2eda-77_8       -1081.129913711625
1sa2eda-79_11      -1081.127697833145
1sa2eda-73_4       -1081.141682457749
1sa2eda-72_10      -1081.125032954293
1sa2eda-41_6       -1081.111611227067
1sa2eda-127_2      -1081.128603597658
1sa2eda-57_11      -1081.125270131814
1sa2eda-148_2      -1081.133707995566
1sa2eda-138_9      -1081.129957752341
1sa2eda-55_9       -1081.137506982831
1sa2eda-143_6      -1081.123587108195
1sa2eda-25_2       -1081.129547646615
1sa2eda-3_4        -1081.128812526475
1sa2eda-17_11      -1081.133353358639
1sa2eda-120_8      -1081.141253315617
1sa2eda-36_7       -1081.120847946798
1sa2eda-96_5       -1081.128057258767
1sa2eda-32_10      -1081.127785448952
1sa2eda-134_7      -1081.113842897508
1sa2eda-52_3       -1081.118774383424
1sa2eda-22_8       -1081.12819815641 
1sa2eda-59_7       -1081.134620969778
1sa2eda-60_1       -1081.184350091334
1sa2eda-106_5      -1081.125394807988
1sa2eda-119_9      -1081.124424821993
1sa2eda-124_10     -1081.129935744571
1sa2eda-74_9       -1081.121576930016
1sa2eda-29_10      -1081.126078815313
1sa2eda-97_11      -1081.141404850751
1sa2eda-89_9       -1081.136479581372
1sa2eda-96_2       -1081.118578932537
1sa2eda-4_9        -1081.143323399122
1sa2eda-52_4       -1081.138821414061
1sa2eda-101_11     -1081.132251304104
1sa2eda-60_6       -1081.138345844208
1sa2eda-106_2      -1081.136001272848
1sa2eda-115_7      -1081.138648716901
1sa2eda-73_3       -1081.143886900922
1sa2eda-41_1       -1081.183964466229
1sa2eda-127_5      -1081.117950034783
1sa2eda-85_7       -1081.134493830818
1sa2eda-141_11     -1081.101492445004
1sa2eda-78_7       -1081.143527967528
1sa2eda-101_8      -1081.140521123099
1sa2eda-8_7        -1081.132368305497
1sa2eda-17_7       -1081.141089603916
1sa2eda-148_5      -1081.122979915101
1sa2eda-143_1      -1081.177784060384
1sa2eda-69_10      -1081.129743728975
1sa2eda-25_5       -1081.128141190565
1sa2eda-91_8       -1081.130477841868
1sa2eda-3_3        -1081.108622114366
1sa2eda-119_7      -1081.135845619642
1sa2eda-82_3       -1081.139440916334
1sa2eda-132_10     -1081.110840426037
1sa2eda-46_5       -1081.129569638794
1sa2eda-81_11      -1081.133529511928
1sa2eda-120_1      -1081.180680695194
1sa2eda-89_7       -1081.131788188204
1sa2eda-112_3      -1081.1292286951  
1sa2eda-74_7       -1081.105711437684
1sa2eda-4_7        -1081.147292766975
1sa2eda-117_11     -1081.128436355468
1sa2eda-144_5      -1081.127204872059
1sa2eda-22_1       -1081.184999471322
1sa2eda-3_11       -1081.121549544921
1sa2eda-29_5       -1081.140515517991
1sa2eda-10_3       -1081.128631466644
1sa2eda-60_8       -1081.125428966121
1sa2eda-115_9      -1081.146412901111
1sa2eda-31_4       -1081.132362989784
1sa2eda-78_9       -1081.121342209594
1sa2eda-85_9       -1081.112489195609
1sa2eda-17_9       -1081.127490468893
1sa2eda-8_9        -1081.133019015859
1sa2eda-67_2       -1081.150167893627
1sa2eda-101_6      -1081.138785421083
1sa2eda-133_4      -1081.101705954216
1sa2eda-91_6       -1081.133041655598
1sa2eda-31_3       -1081.130011253707
1sa2eda-41_8       -1081.133315289721
1sa2eda-64_10      -1081.128379664656
1sa2eda-67_5       -1081.123235074589
1sa2eda-101_1      -1081.182123439238
1sa2eda-138_7      -1081.125969808347
1sa2eda-143_8      -1081.124146837717
1sa2eda-133_3      -1081.111455237021
1sa2eda-55_7       -1081.138590138883
1sa2eda-41_11      -1081.115314724982
1sa2eda-91_1       -1081.181687254536
1sa2eda-82_4       -1081.134669199974
1sa2eda-36_9       -1081.131684364279
1sa2eda-46_2       -1081.117496373034
1sa2eda-120_6      -1081.124699018446
1sa2eda-112_4      -1081.149261572909
1sa2eda-144_2      -1081.137448772314
1sa2eda-22_6       -1081.126782729424
1sa2eda-134_9      -1081.126338261025
1sa2eda-59_9       -1081.134912157207
1sa2eda-24_10      -1081.126644946638
1sa2eda-29_2       -1081.133393562189
1sa2eda-10_4       -1081.149714883082
1sa2eda-129_10     -1081.114952043009
1sa2eda-62_9       -1081.120116656022
1sa2eda-12_2       -1081.131820515716
1sa2eda-36_11      -1081.149844087617
1sa2eda-88_10      -1081.133266498436
1sa2eda-146_4      -1081.133169642799
1sa2eda-19_6       -1081.125076368559
1sa2eda-6_6        -1081.136569132448
1sa2eda-110_2      -1081.133982338778
1sa2eda-76_6       -1081.138612731477
1sa2eda-13_10      -1081.12844407337 
1sa2eda-129_4      -1081.127576829394
1sa2eda-44_4       -1081.143487692878
1sa2eda-80_2       -1081.121190818331
1sa2eda-93_7       -1081.116982977902
1sa2eda-53_10      -1081.10917284955 
1sa2eda-108_3      -1081.147852092809
1sa2eda-131_5      -1081.114338798617
1sa2eda-57_1       -1081.185215141138
1sa2eda-65_3       -1081.126762927182
1sa2eda-103_7      -1081.13832466867 
1sa2eda-15_8       -1081.129604053735
1sa2eda-98_3       -1081.14213244202 
1sa2eda-87_8       -1081.131071348867
1sa2eda-76_11      -1081.135701045374
1sa2eda-33_5       -1081.113071458955
1sa2eda-38_1       -1081.185115162478
1sa2eda-117_8      -1081.116101781157
1sa2eda-108_4      -1081.137666235623
1sa2eda-131_2      -1081.126635090086
1sa2eda-57_6       -1081.123096650671
1sa2eda-141_9      -1081.132551211262
1sa2eda-65_4       -1081.125634267337
1sa2eda-98_4       -1081.139455991235
1sa2eda-43_9       -1081.120718244997
1sa2eda-33_2       -1081.13713916274 
