Cluster		    H-corr:		G-corr:		    Enthalpi:		Free-Energy:	    Entropy:
1sa2msa1a_051	    0.231430		0.159845	    -2085.011006	-2085.082591	    150.663
1sa2msa1a_052	    0.229266		0.155426	    -2085.008719	-2085.082558	    155.409
1sa2msa1a_053	    0.230304		0.156432	    -2085.008559	-2085.082432	    155.479
1sa2msa1a_054	    0.231414		0.157944	    -2085.008862	-2085.082332	    154.630
1sa2msa1a_055	    0.230556		0.156190	    -2085.007858	-2085.082225	    156.517
1sa2msa1a_056	    0.230250		0.156020	    -2085.007759	-2085.081989	    156.229
1sa2msa1a_057	    0.230352		0.150722	    -2085.002273	-2085.081903	    167.595
1sa2msa1a_058	    0.230970		0.156680	    -2085.007356	-2085.081647	    156.358
1sa2msa1a_059	    0.230567		0.158000	    -2085.009068	-2085.081635	    152.731
1sa2msa1a_060	    0.230677		0.158991	    -2085.009488	-2085.081174	    150.876
1sa2msa1a_061	    0.231284		0.153465	    -2085.002769	-2085.080588	    163.784
